parameter,mean,sd,q05,q95,rhat,ess
"mu_y[883,1]",0.499,0.203,0.169,0.832,1,8622
"mu_y[884,1]",0.657,0.238,0.273,1.047,1.001,8298
"mu_y[885,1]",0.287,0.177,-0.007,0.577,1,8158
"mu_y[886,1]",0.451,0.157,0.191,0.71,1,8225
"mu_y[887,1]",0.618,0.15,0.371,0.868,1,8273
"mu_y[888,1]",0.778,0.159,0.516,1.045,1,8274
"mu_y[889,1]",0.957,0.183,0.659,1.261,1,8217
"mu_y[890,1]",1.292,0.253,0.877,1.709,1,7977
"mu_y[891,1]",0.048,0.184,-0.26,0.346,1,8352
"mu_y[892,1]",0.15,0.17,-0.132,0.421,1,8413
"mu_y[893,1]",0.269,0.167,-0.009,0.539,1,8450
"mu_y[894,1]",0.491,0.204,0.15,0.822,1,8390
"mu_y[895,1]",0.716,0.274,0.264,1.169,1,8224
"mu_y[896,1]",0.214,0.182,-0.087,0.504,1,7148
"mu_y[897,1]",0.383,0.16,0.12,0.643,1,7699
"mu_y[898,1]",0.539,0.153,0.289,0.788,1,8233
"mu_y[899,1]",0.733,0.164,0.466,0.997,1,8249
"mu_y[900,1]",0.879,0.184,0.576,1.177,1,8177
"mu_y[901,1]",1.21,0.252,0.794,1.617,1,8001
"mu_y[902,1]",-0.103,0.187,-0.4,0.207,1,6482
"mu_y[903,1]",-0.158,0.164,-0.425,0.113,1,7001
"mu_y[904,1]",-0.218,0.155,-0.469,0.04,1,7668
"mu_y[905,1]",-0.278,0.164,-0.547,-0.008,1,7943
"mu_y[906,1]",-0.331,0.185,-0.636,-0.026,1.001,7843
"mu_y[907,1]",-0.456,0.263,-0.89,-0.025,1,7253
"mu_y[908,1]",0.118,0.183,-0.181,0.42,1,6042
"mu_y[909,1]",0.223,0.168,-0.048,0.499,1,7086
"mu_y[910,1]",0.332,0.174,0.049,0.621,1,7971
"mu_y[911,1]",0.439,0.2,0.117,0.768,1,8067
"mu_y[912,1]",0.536,0.235,0.158,0.925,1,7824
"mu_y[913,1]",0.029,0.202,-0.299,0.361,1,8365
"mu_y[914,1]",0.112,0.21,-0.235,0.458,1,8456
"mu_y[915,1]",0.198,0.244,-0.204,0.6,1,8384
"mu_y[916,1]",-0.356,0.183,-0.659,-0.057,1,7492
"mu_y[917,1]",-0.386,0.168,-0.663,-0.112,1,8614
"mu_y[918,1]",-0.421,0.174,-0.711,-0.135,1,8996
"mu_y[919,1]",-0.447,0.196,-0.771,-0.126,1,8880
"mu_y[920,1]",-0.479,0.234,-0.866,-0.094,1,8243
"mu_y[921,1]",0.649,0.19,0.336,0.954,1.001,8402
"mu_y[922,1]",0.844,0.184,0.537,1.14,1,8590
"mu_y[923,1]",1.058,0.205,0.723,1.395,1,8565
"mu_y[924,1]",1.257,0.243,0.862,1.659,1,8344
"mu_y[925,1]",-0.259,0.185,-0.56,0.048,1,7888
"mu_y[926,1]",-0.319,0.168,-0.598,-0.042,1,8318
"mu_y[927,1]",-0.373,0.172,-0.656,-0.091,1.001,8373
"mu_y[928,1]",-0.439,0.2,-0.77,-0.11,1,8044
"mu_y[929,1]",-0.489,0.234,-0.877,-0.107,1,7755
"mu_y[930,1]",0.054,0.188,-0.251,0.364,1,7199
"mu_y[931,1]",0.142,0.182,-0.154,0.442,1,7690
"mu_y[932,1]",0.26,0.203,-0.069,0.596,1,8191
"mu_y[933,1]",0.352,0.237,-0.032,0.749,1,8272
"mu_y[934,1]",0.153,0.19,-0.159,0.465,1,8369
"mu_y[935,1]",0.206,0.183,-0.091,0.511,1,8810
"mu_y[936,1]",0.265,0.201,-0.06,0.6,1,8976
"mu_y[937,1]",0.32,0.236,-0.058,0.707,1,8683
"mu_y[938,1]",-0.19,0.236,-0.58,0.202,1,8252
"mu_y[939,1]",-0.088,0.26,-0.516,0.341,1,8432
"mu_y[940,1]",0.141,0.207,-0.199,0.478,1,8028
"mu_y[941,1]",0.324,0.212,-0.031,0.666,1.001,8398
"mu_y[942,1]",0.564,0.256,0.139,0.981,1,8689
"mu_y[943,1]",-0.207,0.19,-0.52,0.106,1,8655
"mu_y[944,1]",-0.161,0.182,-0.459,0.138,1,8706
"mu_y[945,1]",-0.112,0.194,-0.432,0.21,1.001,8635
"mu_y[946,1]",-0.006,0.272,-0.45,0.441,1.001,8314
"mu_y[947,1]",-0.865,0.235,-1.243,-0.475,1,8856
"mu_y[948,1]",-0.949,0.286,-1.417,-0.473,1,8674
"mu_y[949,1]",-0.247,0.19,-0.561,0.062,1,8473
"mu_y[950,1]",-0.219,0.182,-0.521,0.082,1.001,8757
"mu_y[951,1]",-0.191,0.195,-0.514,0.13,1,8736
"mu_y[952,1]",-0.138,0.267,-0.578,0.307,1,8207
"mu_y[953,1]",-0.758,0.2,-1.088,-0.432,1,7801
"mu_y[954,1]",-0.824,0.188,-1.131,-0.518,1,8179
"mu_y[955,1]",-0.857,0.209,-1.206,-0.516,1,8301
"mu_y[956,1]",-0.898,0.252,-1.32,-0.482,1,8320
"mu_y[957,1]",0.213,0.202,-0.12,0.543,1,6922
"mu_y[958,1]",0.239,0.186,-0.062,0.546,1,8396
"mu_y[959,1]",0.253,0.211,-0.093,0.601,1,8274
"mu_y[960,1]",0.265,0.247,-0.139,0.672,1.001,7832
"mu_y[961,1]",-0.799,0.183,-1.107,-0.5,1.001,7969
"mu_y[962,1]",-0.855,0.157,-1.119,-0.601,1.001,8169
"mu_y[963,1]",-0.883,0.153,-1.14,-0.632,1.001,8311
"mu_y[964,1]",-0.937,0.167,-1.211,-0.663,1,8540
"mu_y[965,1]",-0.964,0.182,-1.262,-0.661,1,8588
"mu_y[966,1]",-1.045,0.248,-1.456,-0.634,1,8553
"mu_y[967,1]",-0.098,0.205,-0.432,0.24,1,8821
"mu_y[968,1]",-0.06,0.214,-0.407,0.289,1,9138
"mu_y[969,1]",-0.012,0.252,-0.43,0.4,1,9235
"mu_y[970,1]",0.025,0.203,-0.308,0.36,1.001,7837
"mu_y[971,1]",0.124,0.209,-0.221,0.471,1,8084
"mu_y[972,1]",0.265,0.256,-0.161,0.688,1,8056
"mu_y[973,1]",-0.186,0.208,-0.523,0.165,1.001,6659
"mu_y[974,1]",-0.114,0.209,-0.461,0.23,1,8161
"mu_y[975,1]",0.013,0.274,-0.439,0.457,1,7622
"mu_y[976,1]",0.505,0.208,0.165,0.845,1,8782
"mu_y[977,1]",0.863,0.22,0.502,1.218,1,8750
"mu_y[978,1]",1.041,0.253,0.626,1.446,1,8688
"mu_y[979,1]",0.243,0.184,-0.06,0.546,1,8209
"mu_y[980,1]",0.345,0.167,0.074,0.616,1,8804
"mu_y[981,1]",0.379,0.171,0.102,0.661,1,8900
"mu_y[982,1]",0.45,0.196,0.132,0.771,1,8810
"mu_y[983,1]",0.513,0.23,0.135,0.89,1,8748
"mu_y[984,1]",0.912,0.182,0.614,1.214,1.001,7810
"mu_y[985,1]",1.139,0.169,0.863,1.417,1,8049
"mu_y[986,1]",1.397,0.173,1.112,1.681,1,8279
"mu_y[987,1]",1.632,0.191,1.318,1.946,1,8415
"mu_y[988,1]",2.124,0.261,1.697,2.551,1,8286
"mu_y[989,1]",-0.117,0.187,-0.421,0.189,1.001,8143
"mu_y[990,1]",0.008,0.185,-0.295,0.307,1.001,8737
"mu_y[991,1]",0.14,0.204,-0.203,0.475,1.001,8555
"mu_y[992,1]",0.262,0.237,-0.131,0.649,1.001,8317
"mu_y[993,1]",0.485,0.189,0.177,0.797,1,8381
"mu_y[994,1]",0.65,0.182,0.351,0.95,1,8484
"mu_y[995,1]",0.918,0.202,0.58,1.257,1,8513
"mu_y[996,1]",1.111,0.236,0.717,1.508,1,8405
"mu_y[997,1]",-0.116,0.204,-0.448,0.213,1,7969
"mu_y[998,1]",-0.07,0.214,-0.418,0.28,1,8343
"mu_y[999,1]",-0.027,0.245,-0.433,0.379,1,8571
"mu_y[1000,1]",0.033,0.204,-0.304,0.366,1.001,8485
"mu_y[1001,1]",0.206,0.214,-0.146,0.558,1,8430
"mu_y[1002,1]",0.354,0.245,-0.05,0.76,1,7879
"mu_y[1003,1]",-0.547,0.189,-0.866,-0.235,1,8323
"mu_y[1004,1]",-0.584,0.183,-0.886,-0.283,1,8542
"mu_y[1005,1]",-0.62,0.201,-0.944,-0.286,1,8506
"mu_y[1006,1]",-0.654,0.237,-1.034,-0.262,1,8324
"mu_y[1007,1]",-0.451,0.21,-0.805,-0.114,1,7927
"mu_y[1008,1]",-0.335,0.207,-0.684,0.008,1,8497
"mu_y[1009,1]",-0.11,0.266,-0.55,0.328,1,8554
"mu_y[1010,1]",-0.198,0.184,-0.507,0.102,1.001,7238
"mu_y[1011,1]",-0.068,0.168,-0.347,0.205,1,8169
"mu_y[1012,1]",0.08,0.171,-0.199,0.36,1,8674
"mu_y[1013,1]",0.265,0.202,-0.063,0.6,1,8683
"mu_y[1014,1]",0.38,0.233,0.001,0.763,1,8484
"mu_y[1015,1]",-0.178,0.178,-0.47,0.11,1,8230
"mu_y[1016,1]",-0.108,0.166,-0.38,0.162,1,8485
"mu_y[1017,1]",-0.05,0.171,-0.329,0.226,1,8535
"mu_y[1018,1]",0.013,0.189,-0.297,0.32,1,8557
"mu_y[1019,1]",0.148,0.258,-0.275,0.575,1.001,8510
"mu_y[1020,1]",0.091,0.183,-0.206,0.394,1.001,8251
"mu_y[1021,1]",0.182,0.168,-0.093,0.457,1,8194
"mu_y[1022,1]",0.289,0.167,0.014,0.562,1,8151
"mu_y[1023,1]",0.378,0.18,0.078,0.675,1,8140
"mu_y[1024,1]",0.686,0.283,0.217,1.144,1,8031
"mu_y[1025,1]",-0.219,0.236,-0.603,0.172,1,8283
"mu_y[1026,1]",0.196,0.322,-0.319,0.725,1,8219
"mu_y[1027,1]",-0.546,0.187,-0.851,-0.239,1,8234
"mu_y[1028,1]",-0.593,0.167,-0.87,-0.32,1,8366
"mu_y[1029,1]",-0.624,0.168,-0.902,-0.348,1,8421
"mu_y[1030,1]",-0.662,0.185,-0.967,-0.357,1,8433
"mu_y[1031,1]",-0.741,0.258,-1.168,-0.326,1,8274
"mu_y[1032,1]",-1.013,0.187,-1.328,-0.717,1,8559
"mu_y[1033,1]",-1.067,0.169,-1.349,-0.793,1,8652
"mu_y[1034,1]",-1.119,0.166,-1.394,-0.85,1,8705
"mu_y[1035,1]",-1.221,0.198,-1.546,-0.889,1.001,8634
"mu_y[1036,1]",-1.332,0.27,-1.771,-0.88,1.001,8481
"mu_y[1037,1]",0.719,0.328,0.185,1.262,1,8498
"mu_y[1038,1]",0.034,0.206,-0.308,0.369,1,8102
"mu_y[1039,1]",0.098,0.221,-0.266,0.46,1,8693
"mu_y[1040,1]",0.131,0.258,-0.296,0.551,1,8492
"mu_y[1041,1]",0.381,0.203,0.048,0.711,1,8133
"mu_y[1042,1]",0.448,0.211,0.105,0.793,1,8431
"mu_y[1043,1]",0.522,0.244,0.124,0.926,1,8442
"mu_y[1044,1]",-0.056,0.233,-0.439,0.323,1,8730
"mu_y[1045,1]",0.028,0.259,-0.394,0.457,1,8828
"mu_y[1046,1]",-0.077,0.198,-0.405,0.244,1,8034
"mu_y[1047,1]",0.111,0.188,-0.199,0.427,1,8423
"mu_y[1048,1]",0.187,0.209,-0.158,0.527,1,8387
"mu_y[1049,1]",0.267,0.241,-0.128,0.667,1,8284
"mu_y[1050,1]",0.367,0.192,0.04,0.669,1,6766
"mu_y[1051,1]",0.673,0.17,0.391,0.944,1,8383
"mu_y[1052,1]",0.899,0.171,0.621,1.175,1,8753
"mu_y[1053,1]",1.254,0.201,0.927,1.585,1,8471
"mu_y[1054,1]",1.531,0.241,1.134,1.932,1,7662
"mu_y[1055,1]",0.496,0.188,0.189,0.808,1,8464
"mu_y[1056,1]",0.652,0.181,0.356,0.952,1,8779
"mu_y[1057,1]",0.8,0.197,0.473,1.127,1,8618
"mu_y[1058,1]",0.976,0.239,0.585,1.375,1,8197
"mu_y[1059,1]",0.399,0.235,0.007,0.784,1,9119
"mu_y[1060,1]",0.688,0.283,0.222,1.159,1,9248
"mu_y[1061,1]",-0.405,0.181,-0.703,-0.108,1,8188
"mu_y[1062,1]",-0.397,0.166,-0.666,-0.123,1,8482
"mu_y[1063,1]",-0.389,0.169,-0.667,-0.113,1,8568
"mu_y[1064,1]",-0.38,0.196,-0.702,-0.059,1,8371
"mu_y[1065,1]",-0.372,0.233,-0.75,0.019,1,8153
"mu_y[1066,1]",0.752,0.195,0.437,1.077,1,7762
"mu_y[1067,1]",1.088,0.183,0.793,1.389,1,8523
"mu_y[1068,1]",1.289,0.194,0.972,1.608,1,8551
"mu_y[1069,1]",1.808,0.269,1.365,2.257,1,7820
"mu_y[1070,1]",0.09,0.193,-0.229,0.407,1,7327
"mu_y[1071,1]",0.263,0.174,-0.026,0.553,1,7809
"mu_y[1072,1]",0.637,0.176,0.347,0.921,1,8308
"mu_y[1073,1]",0.836,0.2,0.509,1.16,1,8325
"mu_y[1074,1]",1.21,0.272,0.764,1.658,1,8101
"mu_y[1075,1]",-0.185,0.203,-0.524,0.143,1,6656
"mu_y[1076,1]",0.019,0.186,-0.285,0.322,1,7774
"mu_y[1077,1]",0.46,0.215,0.103,0.813,1,8765
"mu_y[1078,1]",0.701,0.26,0.274,1.133,1,8065
"mu_y[1079,1]",1.445,0.206,1.112,1.783,1,8125
"mu_y[1080,1]",1.705,0.217,1.355,2.064,1.001,8403
"mu_y[1081,1]",1.979,0.252,1.57,2.394,1.001,8425
"mu_y[1082,1]",0.107,0.192,-0.21,0.424,1,8145
"mu_y[1083,1]",0.226,0.181,-0.069,0.524,1,8423
"mu_y[1084,1]",0.331,0.188,0.022,0.641,1,8597
"mu_y[1085,1]",0.673,0.291,0.195,1.159,1,8263
"mu_y[1086,1]",0.079,0.205,-0.259,0.42,1.001,8397
"mu_y[1087,1]",0.132,0.212,-0.218,0.48,1,8456
"mu_y[1088,1]",0.195,0.245,-0.206,0.591,1,8504
"mu_y[1089,1]",0.185,0.178,-0.108,0.481,1,7926
"mu_y[1090,1]",0.289,0.159,0.027,0.553,1,8290
"mu_y[1091,1]",0.391,0.154,0.134,0.644,1,8627
"mu_y[1092,1]",0.505,0.164,0.23,0.771,1,8703
"mu_y[1093,1]",0.604,0.185,0.296,0.907,1,8562
"mu_y[1094,1]",0.824,0.256,0.399,1.243,1,8158
"mu_y[1095,1]",-0.161,0.186,-0.462,0.15,1,6631
"mu_y[1096,1]",-0.206,0.163,-0.476,0.066,1,7609
"mu_y[1097,1]",-0.244,0.155,-0.506,0.011,1,8240
"mu_y[1098,1]",-0.297,0.165,-0.572,-0.031,1,8371
"mu_y[1099,1]",-0.34,0.187,-0.645,-0.035,1,8158
"mu_y[1100,1]",-0.434,0.263,-0.866,0.002,1.001,7147
"mu_y[1101,1]",0.164,0.185,-0.138,0.471,1,5049
"mu_y[1102,1]",0.315,0.162,0.048,0.581,1,6701
"mu_y[1103,1]",0.44,0.157,0.183,0.699,1,7954
"mu_y[1104,1]",0.591,0.167,0.316,0.869,1,8078
"mu_y[1105,1]",0.721,0.189,0.409,1.03,1,7949
"mu_y[1106,1]",1.002,0.261,0.574,1.433,1,6260
"mu_y[1107,1]",0.321,0.179,0.03,0.615,1,8489
"mu_y[1108,1]",0.423,0.16,0.158,0.687,1,8536
"mu_y[1109,1]",0.53,0.153,0.28,0.784,1,8465
"mu_y[1110,1]",0.637,0.161,0.375,0.9,1,8296
"mu_y[1111,1]",0.774,0.188,0.462,1.08,1,8266
"mu_y[1112,1]",0.976,0.253,0.561,1.388,1,8227
"mu_y[1113,1]",0.884,0.183,0.576,1.184,1,8216
"mu_y[1114,1]",1.025,0.183,0.713,1.323,1,8092
"mu_y[1115,1]",1.199,0.2,0.87,1.525,1,8100
"mu_y[1116,1]",1.4,0.237,1.009,1.783,1,8207
"mu_y[1117,1]",0.324,0.188,0.019,0.634,1,8761
"mu_y[1118,1]",0.422,0.184,0.115,0.725,1,9037
"mu_y[1119,1]",0.502,0.197,0.18,0.826,1,8999
"mu_y[1120,1]",0.629,0.242,0.235,1.024,1,8747
"mu_y[1121,1]",0.703,0.184,0.404,1.013,1,8328
"mu_y[1122,1]",0.912,0.168,0.639,1.193,1,8432
"mu_y[1123,1]",1.14,0.172,0.861,1.424,1,8577
"mu_y[1124,1]",1.351,0.194,1.034,1.674,1.001,8555
"mu_y[1125,1]",1.588,0.235,1.203,1.981,1,8429
"mu_y[1126,1]",-0.233,0.177,-0.52,0.059,1.001,7429
"mu_y[1127,1]",-0.179,0.166,-0.448,0.096,1,7910
"mu_y[1128,1]",-0.109,0.17,-0.39,0.172,1,8040
"mu_y[1129,1]",-0.029,0.197,-0.354,0.294,1,8147
"mu_y[1130,1]",0.069,0.251,-0.35,0.478,1,7589
"mu_y[1131,1]",0.199,0.318,-0.327,0.722,1,7810
"mu_y[1132,1]",0.203,0.191,-0.107,0.521,1,6844
"mu_y[1133,1]",0.279,0.182,-0.024,0.578,1,7967
"mu_y[1134,1]",0.369,0.198,0.038,0.695,1,8030
"mu_y[1135,1]",0.475,0.247,0.06,0.88,1,6993
"mu_y[1136,1]",0.726,0.184,0.428,1.03,1,8222
"mu_y[1137,1]",0.833,0.167,0.56,1.107,1,8663
"mu_y[1138,1]",0.944,0.17,0.67,1.222,1.001,8872
"mu_y[1139,1]",1.065,0.196,0.75,1.384,1.001,8368
"mu_y[1140,1]",1.196,0.241,0.805,1.597,1,7967
"mu_y[1141,1]",-0.039,0.203,-0.372,0.297,1,8740
"mu_y[1142,1]",0.079,0.21,-0.261,0.425,1,8825
"mu_y[1143,1]",0.205,0.241,-0.19,0.613,1,8465
"mu_y[1144,1]",-0.842,0.212,-1.194,-0.496,1.001,7405
"mu_y[1145,1]",-0.982,0.188,-1.292,-0.676,1,8433
"mu_y[1146,1]",-1.031,0.205,-1.369,-0.696,1,8458
"mu_y[1147,1]",-1.129,0.269,-1.574,-0.686,1,8274
"mu_y[1148,1]",0.432,0.207,0.101,0.771,1,7969
"mu_y[1149,1]",0.745,0.213,0.398,1.094,1,8465
"mu_y[1150,1]",1.047,0.279,0.588,1.507,1.001,8655
"mu_y[1151,1]",0.363,0.196,0.043,0.68,1,7560
"mu_y[1152,1]",0.774,0.166,0.501,1.048,1,7825
"mu_y[1153,1]",0.988,0.172,0.705,1.272,1,7848
"mu_y[1154,1]",1.193,0.192,0.879,1.506,1,7813
"mu_y[1155,1]",1.599,0.256,1.176,2.021,1,7639
"mu_y[1156,1]",-0.497,0.198,-0.822,-0.173,1,6639
"mu_y[1157,1]",-0.69,0.167,-0.964,-0.419,1,7240
"mu_y[1158,1]",-0.789,0.173,-1.071,-0.509,1,7433
"mu_y[1159,1]",-0.881,0.191,-1.195,-0.567,1,7396
"mu_y[1160,1]",-1.066,0.254,-1.486,-0.648,1,7127
"mu_y[1161,1]",0.139,0.184,-0.155,0.444,1,5248
"mu_y[1162,1]",0.187,0.162,-0.078,0.455,1,6336
"mu_y[1163,1]",0.236,0.154,-0.021,0.489,1.001,8118
"mu_y[1164,1]",0.285,0.163,0.016,0.553,1,8429
"mu_y[1165,1]",0.334,0.187,0.027,0.639,1,8359
"mu_y[1166,1]",0.434,0.261,0.007,0.861,1,7028
"mu_y[1167,1]",0.517,0.204,0.185,0.852,1,8727
"mu_y[1168,1]",0.687,0.211,0.339,1.028,1,8851
"mu_y[1169,1]",0.859,0.242,0.461,1.252,1.001,8789
"mu_y[1170,1]",0.219,0.236,-0.17,0.602,1,8917
"mu_y[1171,1]",0.326,0.26,-0.105,0.751,1.001,8821
"mu_y[1172,1]",0.474,0.239,0.086,0.873,1.001,8221
"mu_y[1173,1]",0.618,0.261,0.198,1.051,1.001,8343
"mu_y[1174,1]",-0.575,0.182,-0.875,-0.278,1,8564
"mu_y[1175,1]",-0.593,0.167,-0.869,-0.323,1,8638
"mu_y[1176,1]",-0.61,0.173,-0.898,-0.328,1,8709
"mu_y[1177,1]",-0.629,0.2,-0.96,-0.301,1,8738
"mu_y[1178,1]",-0.645,0.235,-1.03,-0.262,1,8739
"mu_y[1179,1]",0.609,0.178,0.317,0.9,1,7700
"mu_y[1180,1]",0.739,0.166,0.469,1.007,1,7786
"mu_y[1181,1]",0.872,0.171,0.593,1.148,1,7971
"mu_y[1182,1]",0.988,0.189,0.675,1.295,1,8120
"mu_y[1183,1]",1.229,0.253,0.814,1.647,1,8306
"mu_y[1184,1]",-0.266,0.177,-0.557,0.029,1,8388
"mu_y[1185,1]",-0.277,0.156,-0.534,-0.017,1,8491
"mu_y[1186,1]",-0.286,0.15,-0.53,-0.038,1,8474
"mu_y[1187,1]",-0.298,0.159,-0.557,-0.034,1,8397
"mu_y[1188,1]",-0.308,0.182,-0.606,-0.01,1,8118
"mu_y[1189,1]",-0.329,0.25,-0.743,0.07,1,7924
"mu_y[1190,1]",0.348,0.212,-0.002,0.694,1,7629
"mu_y[1191,1]",0.743,0.217,0.386,1.097,1,8048
"mu_y[1192,1]",1.146,0.288,0.669,1.616,1,7672
"mu_y[1193,1]",0.47,0.205,0.135,0.803,1,8725
"mu_y[1194,1]",0.591,0.211,0.239,0.933,1,8603
"mu_y[1195,1]",0.723,0.245,0.317,1.126,1,8381
"mu_y[1196,1]",0.314,0.184,0.014,0.62,1,7606
"mu_y[1197,1]",0.458,0.168,0.185,0.74,1,8072
"mu_y[1198,1]",0.59,0.174,0.301,0.879,1,8299
"mu_y[1199,1]",0.728,0.199,0.401,1.058,1,8456
"mu_y[1200,1]",0.864,0.236,0.478,1.251,1,8509
"mu_y[1201,1]",0.209,0.181,-0.088,0.504,1,7534
"mu_y[1202,1]",0.397,0.161,0.131,0.657,1,8016
"mu_y[1203,1]",0.584,0.154,0.329,0.833,1,8383
"mu_y[1204,1]",0.778,0.162,0.51,1.044,1,8625
"mu_y[1205,1]",0.975,0.185,0.671,1.281,1,8256
"mu_y[1206,1]",1.372,0.257,0.955,1.8,1.001,7119
"mu_y[1207,1]",-0.863,0.196,-1.185,-0.544,1.001,8085
"mu_y[1208,1]",-0.882,0.165,-1.158,-0.617,1,8623
"mu_y[1209,1]",-0.89,0.171,-1.171,-0.613,1,8644
"mu_y[1210,1]",-0.9,0.192,-1.218,-0.587,1,8534
"mu_y[1211,1]",-0.918,0.257,-1.349,-0.504,1,8235
"mu_y[1212,1]",0.072,0.182,-0.234,0.37,1.001,8415
"mu_y[1213,1]",0.221,0.165,-0.053,0.491,1.001,8600
"mu_y[1214,1]",0.349,0.165,0.08,0.621,1.001,8752
"mu_y[1215,1]",0.455,0.174,0.171,0.739,1,8725
"mu_y[1216,1]",0.915,0.282,0.452,1.383,1.001,8108
"mu_y[1217,1]",-0.649,0.184,-0.955,-0.347,1,8136
"mu_y[1218,1]",-0.646,0.166,-0.917,-0.372,1,8369
"mu_y[1219,1]",-0.644,0.171,-0.925,-0.363,1,8529
"mu_y[1220,1]",-0.642,0.196,-0.965,-0.317,1,8560
"mu_y[1221,1]",-0.64,0.23,-1.021,-0.268,1,8519
"mu_y[1222,1]",-0.446,0.215,-0.794,-0.096,1,8415
"mu_y[1223,1]",-0.492,0.215,-0.842,-0.137,1,8665
"mu_y[1224,1]",-0.548,0.288,-1.021,-0.079,1,8050
"mu_y[1225,1]",-0.622,0.194,-0.941,-0.301,1,7374
"mu_y[1226,1]",-0.622,0.185,-0.925,-0.318,1,7659
"mu_y[1227,1]",-0.622,0.191,-0.934,-0.31,1,7715
"mu_y[1228,1]",-0.622,0.263,-1.056,-0.188,1,7260
"mu_y[1229,1]",0.363,0.192,0.043,0.674,1,5358
"mu_y[1230,1]",0.516,0.182,0.217,0.813,1,7678
"mu_y[1231,1]",0.679,0.201,0.345,1.015,1,8749
"mu_y[1232,1]",0.827,0.24,0.43,1.215,1,7942
"mu_y[1233,1]",0.155,0.202,-0.172,0.489,1,8747
"mu_y[1234,1]",0.192,0.21,-0.153,0.537,1,8591
"mu_y[1235,1]",0.231,0.244,-0.168,0.63,1,7977
"mu_y[1236,1]",-0.59,0.191,-0.907,-0.282,1,8191
"mu_y[1237,1]",-0.517,0.184,-0.815,-0.209,1,8549
"mu_y[1238,1]",-0.449,0.203,-0.781,-0.115,1,8661
"mu_y[1239,1]",-0.386,0.237,-0.768,0.002,1,8626
"mu_y[1240,1]",0.559,0.205,0.224,0.893,1,8416
"mu_y[1241,1]",0.68,0.214,0.328,1.028,1,8691
"mu_y[1242,1]",0.808,0.25,0.4,1.214,1,8839
"mu_y[1243,1]",-0.356,0.208,-0.701,-0.015,1,8673
"mu_y[1244,1]",-0.316,0.205,-0.655,0.02,1,8840
"mu_y[1245,1]",-0.202,0.297,-0.706,0.279,1.001,8699
"mu_y[1246,1]",-0.686,0.205,-1.024,-0.35,1,7472
"mu_y[1247,1]",-0.669,0.215,-1.024,-0.314,1,8556
"mu_y[1248,1]",-0.654,0.244,-1.062,-0.256,1,8524
"mu_y[1249,1]",-0.216,0.195,-0.539,0.106,1,7495
"mu_y[1250,1]",-0.028,0.182,-0.327,0.269,1,8077
"mu_y[1251,1]",0.136,0.189,-0.173,0.444,1,8373
"mu_y[1252,1]",0.656,0.292,0.179,1.137,1,7963
"mu_y[1253,1]",0.543,0.206,0.204,0.88,1,8691
"mu_y[1254,1]",0.677,0.221,0.311,1.039,1,8807
"mu_y[1255,1]",0.822,0.253,0.41,1.237,1,8841
"mu_y[1256,1]",0.315,0.183,0.014,0.614,1,8142
"mu_y[1257,1]",0.457,0.167,0.183,0.732,1,8216
"mu_y[1258,1]",0.589,0.17,0.31,0.868,1,8219
"mu_y[1259,1]",0.734,0.191,0.422,1.05,1,8469
"mu_y[1260,1]",0.992,0.26,0.565,1.421,1,8453
"mu_y[1261,1]",-0.364,0.204,-0.698,-0.029,1.001,8594
"mu_y[1262,1]",-0.423,0.212,-0.773,-0.078,1,8820
"mu_y[1263,1]",-0.483,0.245,-0.884,-0.079,1,8900
"mu_y[1264,1]",-0.236,0.181,-0.539,0.056,1,8176
"mu_y[1265,1]",-0.149,0.166,-0.425,0.121,1.001,8580
"mu_y[1266,1]",-0.053,0.173,-0.34,0.226,1.001,8751
"mu_y[1267,1]",0.019,0.193,-0.303,0.331,1.001,8608
"mu_y[1268,1]",0.124,0.238,-0.276,0.509,1.001,8329
"mu_y[1269,1]",0.222,0.208,-0.118,0.566,1,8400
"mu_y[1270,1]",0.382,0.205,0.039,0.722,1.001,8457
"mu_y[1271,1]",0.864,0.293,0.381,1.346,1,8279
"mu_y[1272,1]",-0.428,0.192,-0.753,-0.115,1,7983
"mu_y[1273,1]",-0.354,0.166,-0.625,-0.085,1,8215
"mu_y[1274,1]",-0.316,0.173,-0.599,-0.035,1,8195
"mu_y[1275,1]",-0.278,0.192,-0.595,0.039,1,8138
"mu_y[1276,1]",-0.2,0.257,-0.621,0.224,1,7995
"mu_y[1277,1]",-0.343,0.182,-0.638,-0.04,1,6018
"mu_y[1278,1]",-0.325,0.162,-0.585,-0.058,1,7047
"mu_y[1279,1]",-0.308,0.155,-0.565,-0.052,1,8205
"mu_y[1280,1]",-0.291,0.164,-0.557,-0.018,1,8494
"mu_y[1281,1]",-0.271,0.189,-0.583,0.039,1,8404
"mu_y[1282,1]",-0.236,0.26,-0.663,0.192,1,7515
"mu_y[1283,1]",0.284,0.197,-0.038,0.605,1.001,7580
"mu_y[1284,1]",0.473,0.184,0.168,0.776,1,8534
"mu_y[1285,1]",0.85,0.207,0.514,1.196,1,8708
"mu_y[1286,1]",1.241,0.281,0.783,1.709,1,8337
"mu_y[1287,1]",0.237,0.199,-0.091,0.567,1,6417
"mu_y[1288,1]",0.418,0.166,0.149,0.691,1,8350
"mu_y[1289,1]",0.514,0.172,0.24,0.798,1,8456
"mu_y[1290,1]",0.597,0.19,0.291,0.911,1,8327
