parameter,mean,sd,q05,q95,rhat,ess
"beta[520,2]",-0.239,0.864,-1.657,1.166,1,8936
"beta[521,2]",0.672,0.588,-0.277,1.631,1,8123
"beta[522,2]",3.043,1.419,0.705,5.384,1,7952
"beta[523,2]",0.377,1.837,-2.629,3.403,1,8963
"beta[524,2]",2.143,1.406,-0.221,4.437,1,7888
"beta[525,2]",-0.452,0.935,-1.98,1.069,1,7725
"beta[526,2]",3.709,1.15,1.834,5.596,1,6901
"beta[527,2]",2.424,0.865,0.986,3.861,1,7820
"beta[528,2]",1.147,0.897,-0.375,2.584,1.001,6788
"beta[529,2]",1.192,1.457,-1.17,3.575,1,7132
"beta[530,2]",1.497,0.922,-0.037,3.036,1,7488
"beta[531,2]",1.753,1.905,-1.404,4.853,1,8789
"beta[532,2]",1.771,0.823,0.421,3.118,1,7940
"beta[533,2]",1.521,0.871,0.102,2.963,1.001,7123
"beta[534,2]",0.237,0.909,-1.274,1.714,1,7359
"beta[535,2]",2.822,1.12,1.018,4.675,1,7109
"beta[536,2]",-0.586,0.898,-2.093,0.859,1,6859
"beta[537,2]",2.793,0.872,1.34,4.21,1,7846
"beta[538,2]",2.217,0.876,0.735,3.632,1,7008
"beta[539,2]",6.642,1.135,4.768,8.471,1,6938
"beta[540,2]",1.567,1.386,-0.708,3.873,1,6717
"beta[541,2]",3.208,1.37,0.957,5.477,1.001,8263
"beta[542,2]",4.65,0.875,3.204,6.081,1,7720
"beta[543,2]",2.568,1.433,0.221,4.926,1,7869
"beta[544,2]",1.767,1.424,-0.607,4.089,1,7709
"beta[545,2]",5.927,1.997,2.693,9.258,1,7833
"beta[546,2]",1.623,1.291,-0.529,3.774,1,7796
"beta[547,2]",2.714,0.943,1.143,4.245,1,7781
"beta[548,2]",3.281,0.911,1.81,4.808,1,5494
"beta[549,2]",1.062,0.946,-0.537,2.603,1,5675
"beta[550,2]",3.853,0.928,2.293,5.334,1,7351
"beta[551,2]",2.024,1.374,-0.209,4.29,1,8000
"beta[552,2]",1.863,1.332,-0.327,4.042,1,7701
"beta[553,2]",4.062,0.868,2.656,5.488,1,8053
"beta[554,2]",1.612,1.891,-1.555,4.732,1,7304
"beta[555,2]",2.817,0.845,1.428,4.214,1,7588
"beta[556,2]",3.436,1.029,1.699,5.096,1,8128
"beta[557,2]",1.14,0.877,-0.324,2.556,1,7364
"beta[558,2]",5.964,0.951,4.399,7.522,1,6752
"beta[559,2]",0.55,0.866,-0.887,1.974,1,7150
"beta[560,2]",0.639,1.413,-1.681,2.923,1,7881
"beta[561,2]",9.124,0.929,7.595,10.661,1,7560
"beta[562,2]",1.29,0.839,-0.1,2.658,1,7942
"beta[563,2]",4.409,0.867,2.984,5.842,1,7870
"beta[564,2]",5.979,0.882,4.521,7.415,1,6987
"beta[565,2]",2.424,1.914,-0.787,5.489,1.001,7819
"beta[566,2]",1.524,0.878,0.058,2.987,1.001,7155
"beta[567,2]",1.046,1.42,-1.294,3.356,1,7107
"beta[568,2]",1.6,0.923,0.059,3.094,1,7398
"beta[569,2]",1.888,0.845,0.482,3.276,1,7796
"beta[570,2]",0.922,0.875,-0.527,2.314,1,7351
"beta[571,2]",7.928,0.942,6.41,9.47,1.001,7429
"beta[572,2]",2.49,0.901,0.999,3.937,1,7332
"beta[573,2]",1.4,0.864,-0.021,2.789,1,7452
"beta[574,2]",0.164,1.407,-2.159,2.443,1,8066
"beta[575,2]",8.131,2.021,4.963,11.555,1,8483
"beta[576,2]",4.766,0.872,3.344,6.225,1,7773
"beta[577,2]",0.459,1.368,-1.786,2.688,1,7969
"beta[578,2]",3.438,1.209,1.364,5.377,1,6704
"beta[579,2]",0.325,0.906,-1.168,1.81,1,7919
"beta[580,2]",6.162,0.866,4.747,7.595,1,7299
"beta[581,2]",3.382,0.91,1.911,4.889,1,5216
"beta[582,2]",2.495,1.381,0.242,4.786,1,7579
"beta[583,2]",6.544,0.946,5.028,8.126,1,5250
"beta[584,2]",4.433,1.115,2.608,6.276,1,7764
"beta[585,2]",0.853,0.885,-0.593,2.31,1,5212
"beta[586,2]",0.647,1.896,-2.491,3.791,1,8296
"beta[587,2]",1.654,0.917,0.137,3.149,1,7861
"beta[588,2]",2.253,0.877,0.802,3.677,1,7972
"beta[589,2]",0.459,0.872,-0.959,1.893,1,7428
"beta[590,2]",2.028,1.09,0.221,3.76,1,7920
"beta[591,2]",0.162,0.868,-1.247,1.577,1.001,8080
"beta[592,2]",3.694,0.91,2.24,5.198,1,4599
"beta[593,2]",2.48,0.88,1.043,3.928,1,7384
"beta[594,2]",3.652,0.829,2.256,4.99,1.001,7261
"beta[595,2]",6.733,1.483,4.335,9.217,1,7574
"beta[596,2]",2.227,1.396,-0.068,4.522,1,7441
"beta[597,2]",7.196,0.891,5.714,8.654,1,7488
"beta[598,2]",0.552,0.864,-0.85,1.969,1,7049
"beta[599,2]",3.869,1.982,0.559,7.092,1,6870
"beta[600,2]",0.588,1.863,-2.431,3.637,1,9259
"beta[601,2]",-0.173,0.912,-1.668,1.327,1,7286
"beta[602,2]",6.084,1.171,4.178,7.992,1,8204
"beta[603,2]",-1.093,1.477,-3.53,1.305,1,5778
"beta[604,2]",1.508,0.867,0.104,2.949,1,8093
"beta[605,2]",-0.513,0.866,-1.928,0.924,1,7597
"beta[606,2]",5.424,1.363,3.22,7.66,1,7825
"beta[607,2]",5.95,0.931,4.434,7.519,1,3420
"beta[608,2]",4.265,1.357,1.999,6.458,1,7561
"beta[609,2]",0.636,1.946,-2.608,3.836,1,6814
"beta[610,2]",4.799,0.936,3.255,6.352,1,7826
"beta[611,2]",5.71,1.897,2.608,8.858,1,8294
"beta[612,2]",3.613,1.378,1.343,5.891,1,7952
"beta[613,2]",4.83,0.906,3.364,6.325,1,5421
"beta[614,2]",9.121,1.557,6.664,11.769,1,6364
"beta[615,2]",1.375,1.473,-1.091,3.747,1,7126
"beta[616,2]",-0.657,1.397,-3.035,1.602,1,7422
"beta[617,2]",1.43,1.409,-0.835,3.767,1,7429
"beta[618,2]",1.941,0.864,0.495,3.336,1,6248
"beta[619,2]",8.508,2.073,5.168,11.947,1,6795
"beta[620,2]",3.882,1.94,0.718,7.042,1,8493
"beta[621,2]",2.255,1.106,0.458,4.079,1,7362
"beta[622,2]",4.799,1.907,1.708,7.969,1,7411
"beta[623,2]",3.216,1.097,1.427,5.034,1,8222
"beta[624,2]",0.126,1.126,-1.718,1.985,1,7881
"beta[625,2]",5.079,1.447,2.676,7.464,1,7995
"beta[626,2]",-0.107,0.943,-1.647,1.465,1,7377
"beta[627,2]",2.107,0.918,0.563,3.593,1,5516
"beta[628,2]",0.812,1.477,-1.621,3.19,1,4574
"beta[629,2]",4.119,1.876,1.006,7.195,1,8738
"beta[630,2]",2.539,1.903,-0.581,5.683,1,8953
"beta[631,2]",0.783,1.93,-2.42,3.957,1,8461
"beta[632,2]",7.166,1.497,4.746,9.663,1,7418
"beta[633,2]",0.575,0.859,-0.825,1.988,1,7847
"beta[634,2]",3.246,1.376,1.046,5.488,1.001,7396
"beta[635,2]",0.741,1.155,-1.118,2.636,1,6853
"beta[636,2]",0.78,0.887,-0.703,2.227,1.001,7682
"beta[637,2]",0.4,1.142,-1.427,2.296,1.001,6815
"beta[638,2]",2.583,0.883,1.125,4.032,1.001,8005
"beta[639,2]",1.995,1.46,-0.411,4.345,1,7701
"beta[640,2]",5.916,1.411,3.63,8.258,1.001,7808
"beta[641,2]",2.032,0.928,0.498,3.549,1.001,6764
"beta[642,2]",1.125,0.901,-0.39,2.586,1,7856
"beta[643,2]",4.837,1.399,2.506,7.125,1,7453
"beta[644,2]",-0.66,1.428,-2.998,1.625,1,7343
"beta[645,2]",1.26,1.42,-1.046,3.623,1,6319
"beta[646,2]",3.814,1.443,1.504,6.23,1,8161
"beta[647,2]",0.99,1.389,-1.34,3.223,1.001,7539
"beta[648,2]",3.081,0.857,1.672,4.506,1,6948
"beta[649,2]",-0.496,0.875,-1.954,0.92,1,6297
"beta[650,2]",6.815,1.954,3.64,10.04,1,8519
"beta[651,2]",2.897,0.894,1.439,4.382,1.001,7754
"beta[652,2]",0.307,0.833,-1.06,1.674,1,7825
"beta[653,2]",0.78,1.436,-1.601,3.121,1,7410
"beta[654,2]",0.85,0.934,-0.679,2.381,1,6433
"beta[655,2]",-0.663,0.921,-2.202,0.835,1.001,6027
"beta[656,2]",4.699,0.892,3.277,6.165,1,7511
"beta[657,2]",0.2,0.965,-1.38,1.779,1,7895
"beta[658,2]",2.758,1.375,0.48,5.018,1,7837
"beta[659,2]",-0.214,1.309,-2.377,1.933,1,8161
"beta[660,2]",-0.491,1.914,-3.674,2.587,1,9084
"beta[661,2]",2.705,1.424,0.423,5.119,1,7382
"beta[662,2]",4.768,1.43,2.448,7.152,1,7562
"beta[663,2]",0.387,1.925,-2.823,3.503,1,8808
"beta[1,3]",7.03,0.139,6.8,7.256,1,6308
"beta[2,3]",7.251,0.092,7.097,7.401,1,7756
"beta[3,3]",6.699,0.153,6.448,6.952,1,7787
"beta[4,3]",7.045,0.154,6.789,7.3,1.002,6197
"beta[5,3]",5.763,0.097,5.606,5.924,1,8125
"beta[6,3]",6.621,0.097,6.461,6.779,1,8097
"beta[7,3]",6.168,0.139,5.938,6.394,1,7053
"beta[8,3]",7.024,0.129,6.814,7.233,1,7475
"beta[9,3]",5.144,0.111,4.96,5.326,1,7570
"beta[10,3]",6.532,0.138,6.303,6.757,1,6910
"beta[11,3]",7.22,0.124,7.017,7.427,1.001,7165
"beta[12,3]",6.461,0.133,6.242,6.677,1,6970
"beta[13,3]",6.612,0.126,6.409,6.823,1,6667
"beta[14,3]",6.815,0.094,6.66,6.971,1,8364
"beta[15,3]",6.767,0.121,6.568,6.963,1,6834
"beta[16,3]",7.321,0.095,7.163,7.478,1,8206
"beta[17,3]",6.09,0.133,5.872,6.309,1.001,6656
"beta[18,3]",5.894,0.142,5.661,6.126,1,7331
"beta[19,3]",6.488,0.118,6.292,6.686,1,8574
"beta[20,3]",6.31,0.124,6.107,6.513,1,6789
"beta[21,3]",6.926,0.13,6.713,7.141,1,7019
"beta[22,3]",6.013,0.095,5.856,6.17,1,8052
"beta[23,3]",6.456,0.129,6.242,6.67,1,6853
"beta[24,3]",7.124,0.122,6.923,7.327,1,6605
"beta[25,3]",8.055,0.12,7.857,8.252,1,6160
"beta[26,3]",6.453,0.128,6.244,6.666,1.001,6841
"beta[27,3]",6.528,0.146,6.286,6.768,1,6617
"beta[28,3]",6.967,0.093,6.813,7.118,1,7933
"beta[29,3]",6.346,0.159,6.085,6.607,1,6750
"beta[30,3]",6.166,0.145,5.926,6.404,1,7247
"beta[31,3]",7.229,0.091,7.081,7.376,1,7552
"beta[32,3]",7.221,0.119,7.025,7.415,1,7004
"beta[33,3]",6.503,0.097,6.345,6.663,1,8224
"beta[34,3]",6.155,0.108,5.978,6.333,1,7919
"beta[35,3]",6.802,0.12,6.612,7.004,1,6603
"beta[36,3]",6.219,0.144,5.979,6.452,1,6941
"beta[37,3]",6.866,0.151,6.618,7.111,1,6275
"beta[38,3]",5.825,0.115,5.64,6.013,1,7652
"beta[39,3]",7.543,0.097,7.383,7.7,1,7895
"beta[40,3]",6.659,0.093,6.508,6.813,1,8271
"beta[41,3]",6.151,0.133,5.931,6.37,1,7104
"beta[42,3]",6.398,0.102,6.228,6.568,1,7863
"beta[43,3]",6.753,0.144,6.514,6.988,1,6895
"beta[44,3]",6.748,0.119,6.553,6.946,1,7216
"beta[45,3]",6.68,0.133,6.462,6.894,1,6813
"beta[46,3]",6.772,0.118,6.581,6.966,1,6360
"beta[47,3]",6.075,0.145,5.836,6.312,1,6636
"beta[48,3]",6.626,0.101,6.461,6.793,1,8108
"beta[49,3]",5.531,0.092,5.381,5.685,1.001,8043
"beta[50,3]",6.626,0.112,6.442,6.81,1,8059
"beta[51,3]",6.487,0.163,6.219,6.757,1.001,6502
"beta[52,3]",6.772,0.098,6.611,6.934,1.001,7643
"beta[53,3]",6.885,0.117,6.692,7.077,1,6589
"beta[54,3]",6.937,0.119,6.743,7.135,1.001,6441
"beta[55,3]",6.36,0.126,6.153,6.568,1,7205
"beta[56,3]",6.884,0.101,6.718,7.052,1,8457
"beta[57,3]",6.778,0.13,6.566,6.991,1,7414
"beta[58,3]",6.196,0.123,5.994,6.4,1.001,6652
"beta[59,3]",6.476,0.119,6.282,6.671,1,6838
"beta[60,3]",6.232,0.1,6.067,6.394,1,8235
"beta[61,3]",7.154,0.123,6.955,7.357,1,6871
"beta[62,3]",6.562,0.112,6.378,6.745,1,8216
"beta[63,3]",7.011,0.122,6.813,7.21,1,6632
"beta[64,3]",5.698,0.096,5.538,5.856,1,8103
"beta[65,3]",7.223,0.12,7.027,7.419,1,7399
"beta[66,3]",7.397,0.091,7.247,7.545,1,7940
"beta[67,3]",6.617,0.128,6.406,6.827,1,7162
"beta[68,3]",6.363,0.108,6.183,6.539,1,8226
"beta[69,3]",6.92,0.121,6.721,7.118,1,6691
"beta[70,3]",6.344,0.126,6.136,6.555,1,5464
"beta[71,3]",7.209,0.119,7.013,7.406,1,6853
"beta[72,3]",7.486,0.13,7.273,7.7,1,6918
"beta[73,3]",6.7,0.089,6.551,6.846,1,8112
"beta[74,3]",7.734,0.122,7.536,7.935,1,6842
"beta[75,3]",5.228,0.124,5.023,5.432,1,6503
"beta[76,3]",6.39,0.097,6.231,6.55,1.001,7662
"beta[77,3]",6.639,0.127,6.431,6.851,1.001,6720
"beta[78,3]",5.573,0.093,5.423,5.727,1,8026
"beta[79,3]",6.294,0.123,6.093,6.496,1,6854
"beta[80,3]",6.914,0.153,6.662,7.163,1,6335
"beta[81,3]",6.367,0.121,6.169,6.567,1,7152
"beta[82,3]",5.335,0.098,5.177,5.498,1,7675
"beta[83,3]",6.322,0.111,6.142,6.506,1,8136
"beta[84,3]",6.97,0.133,6.753,7.188,1,6168
"beta[85,3]",7.555,0.095,7.402,7.714,1,8046
"beta[86,3]",6.737,0.127,6.528,6.945,1,6881
"beta[87,3]",7.171,0.096,7.013,7.332,1,8016
"beta[88,3]",7.088,0.121,6.887,7.288,1,6929
"beta[89,3]",6.427,0.12,6.224,6.622,1,6775
"beta[90,3]",7.085,0.133,6.866,7.303,1,7354
"beta[91,3]",6.278,0.135,6.058,6.504,1.001,7210
"beta[92,3]",6.715,0.134,6.491,6.932,1,6730
"beta[93,3]",6.941,0.118,6.744,7.138,1,6613
"beta[94,3]",7.502,0.12,7.305,7.698,1.001,6922
"beta[95,3]",6.295,0.15,6.052,6.539,1,7061
"beta[96,3]",6.253,0.134,6.03,6.473,1,7189
"beta[97,3]",6.261,0.114,6.075,6.448,1,7554
"beta[98,3]",6.753,0.104,6.581,6.924,1.001,7433
"beta[99,3]",7.328,0.12,7.13,7.521,1,6674
"beta[100,3]",7.141,0.144,6.902,7.376,1,6653
"beta[101,3]",6.796,0.112,6.614,6.979,1,7539
"beta[102,3]",6.383,0.091,6.234,6.531,1,8136
"beta[103,3]",6.906,0.091,6.758,7.056,1.001,8413
"beta[104,3]",6.994,0.139,6.765,7.225,1,6621
"beta[105,3]",6.639,0.093,6.487,6.796,1,8141
"beta[106,3]",7.29,0.092,7.139,7.442,1,7871
"beta[107,3]",6.689,0.094,6.533,6.844,1,8115
"beta[108,3]",7.58,0.13,7.369,7.795,1,7107
"beta[109,3]",7.172,0.096,7.012,7.331,1,8105
"beta[110,3]",6.657,0.124,6.455,6.859,1.001,8031
"beta[111,3]",6.944,0.092,6.792,7.094,1,7392
"beta[112,3]",6.295,0.119,6.098,6.493,1,6267
"beta[113,3]",6.439,0.11,6.258,6.623,1,7943
"beta[114,3]",6.492,0.094,6.335,6.646,1,7950
"beta[115,3]",6.833,0.103,6.664,7.001,1,7463
"beta[116,3]",7.453,0.1,7.288,7.618,1,7975
"beta[117,3]",6.379,0.095,6.222,6.533,1.001,8496
"beta[118,3]",7.122,0.111,6.939,7.305,1,7555
"beta[119,3]",7.385,0.122,7.184,7.586,1,6924
"beta[120,3]",7.042,0.094,6.886,7.198,1,8682
"beta[121,3]",6.943,0.12,6.748,7.139,1,7198
"beta[122,3]",6.868,0.124,6.669,7.073,1,6706
"beta[123,3]",6.679,0.157,6.418,6.938,1,7040
"beta[124,3]",6.946,0.105,6.773,7.119,1,7753
"beta[125,3]",5.797,0.146,5.555,6.033,1,7230
"beta[126,3]",6.345,0.095,6.189,6.502,1,7424
"beta[127,3]",6.774,0.097,6.613,6.932,1.001,7779
"beta[128,3]",7.366,0.136,7.142,7.593,1,6272
"beta[129,3]",7.072,0.113,6.888,7.26,1,7885
"beta[130,3]",7.489,0.12,7.293,7.686,1,6706
"beta[131,3]",6.567,0.12,6.374,6.767,1,6585
"beta[132,3]",6.661,0.119,6.465,6.858,1,6536
"beta[133,3]",6.283,0.103,6.114,6.453,1.001,7863
"beta[134,3]",6.632,0.11,6.451,6.814,1,8231
"beta[135,3]",5.332,0.129,5.122,5.543,1,6431
"beta[136,3]",6.95,0.136,6.729,7.172,1,6741
"beta[137,3]",6.789,0.131,6.571,7.004,1,7622
"beta[138,3]",6.1,0.093,5.947,6.255,1,8046
"beta[139,3]",6.608,0.105,6.436,6.783,1.001,7559
"beta[140,3]",7.036,0.161,6.778,7.302,1.001,6683
"beta[141,3]",7.445,0.127,7.239,7.651,1,7079
"beta[142,3]",6.718,0.12,6.522,6.914,1,7394
"beta[143,3]",7.362,0.153,7.115,7.618,1,5763
"beta[144,3]",7.135,0.12,6.933,7.331,1,7083
"beta[145,3]",6.547,0.109,6.368,6.725,1,7800
"beta[146,3]",7.118,0.122,6.92,7.32,1.001,6819
"beta[147,3]",6.334,0.13,6.118,6.548,1,7000
"beta[148,3]",6.532,0.093,6.378,6.686,1,8109
"beta[149,3]",6.192,0.133,5.976,6.41,1,7390
"beta[150,3]",7.125,0.096,6.967,7.284,1,8488
"beta[151,3]",6.421,0.091,6.272,6.57,1,7895
"beta[152,3]",7.931,0.113,7.741,8.113,1,8685
"beta[153,3]",7.339,0.095,7.183,7.497,1,8090
"beta[154,3]",6.638,0.093,6.482,6.789,1,7639
"beta[155,3]",6.119,0.094,5.963,6.271,1.001,7782
"beta[156,3]",6.856,0.1,6.691,7.023,1,7967
"beta[157,3]",6.721,0.125,6.512,6.93,1,7097
"beta[158,3]",6.763,0.105,6.591,6.937,1,8520
"beta[159,3]",6.568,0.121,6.365,6.767,1,6976
"beta[160,3]",7.102,0.123,6.903,7.305,1,6782
"beta[161,3]",7.37,0.131,7.152,7.585,1,7080
"beta[162,3]",7.373,0.09,7.226,7.521,1,8675
"beta[163,3]",6.456,0.119,6.262,6.652,1,6539
"beta[164,3]",6.299,0.133,6.076,6.517,1,7171
"beta[165,3]",7.651,0.116,7.459,7.845,1,8297
"beta[166,3]",6.369,0.091,6.221,6.519,1,8004
"beta[167,3]",6.676,0.109,6.498,6.854,1,7988
"beta[168,3]",6.111,0.124,5.908,6.316,1,6974
"beta[169,3]",6.988,0.123,6.786,7.186,1,8063
"beta[170,3]",7.156,0.121,6.957,7.355,1,6940
"beta[171,3]",6.816,0.12,6.62,7.014,1,6542
"beta[172,3]",6.818,0.099,6.655,6.981,1,7717
"beta[173,3]",7.088,0.14,6.858,7.321,1.001,7055
"beta[174,3]",7.121,0.153,6.872,7.368,1,6172
"beta[175,3]",5.067,0.132,4.85,5.287,1,7160
"beta[176,3]",7.165,0.119,6.967,7.357,1,8154
"beta[177,3]",6.7,0.094,6.547,6.853,1.001,7973
"beta[178,3]",6.449,0.13,6.234,6.661,1,7112
"beta[179,3]",7.001,0.103,6.832,7.17,1.001,7829
"beta[180,3]",6.888,0.137,6.662,7.116,1,7169
"beta[181,3]",6.885,0.144,6.648,7.121,1,8160
"beta[182,3]",7.315,0.144,7.073,7.549,1,6150
"beta[183,3]",6.782,0.111,6.604,6.962,1,7767
"beta[184,3]",6.581,0.115,6.391,6.771,1,8503
"beta[185,3]",6.988,0.129,6.778,7.199,1,6846
"beta[186,3]",7.376,0.093,7.226,7.532,1,7808
"beta[187,3]",6.189,0.116,5.997,6.377,1,6851
"beta[188,3]",6.528,0.123,6.326,6.729,1,7007
"beta[189,3]",6.462,0.121,6.264,6.657,1,7205
"beta[190,3]",6.288,0.128,6.075,6.494,1,7270
"beta[191,3]",6.234,0.17,5.95,6.514,1,7091
"beta[192,3]",6.703,0.108,6.526,6.882,1,7908
"beta[193,3]",7.352,0.156,7.092,7.61,1,6688
"beta[194,3]",7.201,0.122,7.005,7.4,1,6632
"beta[195,3]",6.466,0.139,6.239,6.693,1,6667
"beta[196,3]",6.522,0.106,6.347,6.696,1,7220
"beta[197,3]",5.111,0.126,4.905,5.319,1,6885
"beta[198,3]",5.2,0.122,5.002,5.401,1,5540
"beta[199,3]",5.871,0.147,5.628,6.114,1,3999
"beta[200,3]",5.549,0.128,5.34,5.758,1,7249
"beta[201,3]",7.551,0.193,7.238,7.877,1,4669
"beta[202,3]",5.806,0.197,5.486,6.13,1.002,3380
"beta[203,3]",6.992,0.149,6.749,7.236,1.001,3894
"beta[204,3]",6.623,0.131,6.406,6.841,1.001,4782
"beta[205,3]",5.313,0.142,5.082,5.55,1.001,4725
"beta[206,3]",5.431,0.134,5.208,5.656,1,5600
"beta[207,3]",6.566,0.097,6.409,6.727,1,8849
"beta[208,3]",5.74,0.157,5.483,5.999,1.001,3551
"beta[209,3]",4.541,0.096,4.382,4.7,1,8265
"beta[210,3]",6.926,0.155,6.669,7.182,1,3506
"beta[211,3]",6.683,0.152,6.432,6.934,1,3655
"beta[212,3]",6.845,0.155,6.592,7.101,1,3982
"beta[213,3]",5.174,0.152,4.923,5.428,1,3961
"beta[214,3]",4.077,0.129,3.863,4.289,1,7559
"beta[215,3]",6.109,0.11,5.93,6.287,1,8065
"beta[216,3]",5.942,0.099,5.781,6.108,1,7936
"beta[217,3]",6.223,0.145,5.988,6.461,1.001,3700
"beta[218,3]",6.547,0.128,6.335,6.757,1.001,5174
"beta[219,3]",3.671,0.101,3.506,3.839,1,7338
"beta[220,3]",7.906,0.167,7.636,8.181,1.001,3869
"beta[221,3]",5.687,0.163,5.419,5.949,1,4534
"beta[222,3]",6.133,0.101,5.969,6.3,1,7729
"beta[223,3]",6.631,0.142,6.397,6.87,1.001,3708
"beta[224,3]",6.789,0.162,6.524,7.056,1,3571
"beta[225,3]",5.643,0.179,5.342,5.936,1.002,3618
"beta[226,3]",5.613,0.151,5.366,5.86,1,3818
"beta[227,3]",4.68,0.151,4.435,4.925,1.001,3903
"beta[228,3]",4.035,0.148,3.789,4.277,1.001,3624
"beta[229,3]",4.485,0.103,4.315,4.65,1,6957
"beta[230,3]",5.188,0.186,4.884,5.498,1.002,3149
"beta[231,3]",5.033,0.157,4.775,5.296,1,3768
"beta[232,3]",6.836,0.147,6.594,7.081,1,3837
"beta[233,3]",6.243,0.097,6.082,6.405,1,8470
"beta[234,3]",5.396,0.146,5.154,5.639,1,3655
"beta[235,3]",6.791,0.142,6.559,7.027,1.001,3595
"beta[236,3]",6.813,0.104,6.644,6.984,1,8428
"beta[237,3]",7.331,0.147,7.092,7.574,1.001,4168
"beta[238,3]",4.472,0.146,4.23,4.712,1.001,3661
"beta[239,3]",6.617,0.149,6.372,6.867,1,3903
"beta[240,3]",4.904,0.167,4.632,5.179,1,3669
"beta[241,3]",5.991,0.103,5.823,6.162,1,6497
"beta[242,3]",4.216,0.168,3.941,4.492,1,4332
"beta[243,3]",4.578,0.107,4.405,4.755,1,7341
"beta[244,3]",6.033,0.151,5.785,6.283,1,3660
"beta[245,3]",6.815,0.124,6.614,7.019,1,8183
"beta[246,3]",6.609,0.102,6.44,6.773,1,8334
"beta[247,3]",6.77,0.157,6.512,7.029,1,3898
"beta[248,3]",5.426,0.152,5.176,5.674,1,4026
"beta[249,3]",6.868,0.149,6.624,7.111,1.001,3527
"beta[250,3]",6.463,0.146,6.222,6.704,1,3979
"beta[251,3]",4.758,0.158,4.497,5.016,1,4002
"beta[252,3]",4.205,0.182,3.905,4.502,1.001,3623
"beta[253,3]",4.321,0.112,4.134,4.503,1,8635
"beta[254,3]",5.791,0.108,5.613,5.971,1.001,6206
"beta[255,3]",6.03,0.177,5.742,6.325,1.001,4285
"beta[256,3]",5.564,0.178,5.273,5.861,1.001,3950
"beta[257,3]",5.546,0.143,5.306,5.776,1,3344
"beta[258,3]",6.394,0.157,6.137,6.653,1.001,3690
"beta[259,3]",4.251,0.152,4.003,4.498,1.001,3539
"beta[260,3]",7.844,0.146,7.606,8.082,1,4344
"beta[261,3]",3.956,0.155,3.7,4.209,1,3695
"beta[262,3]",4.667,0.145,4.424,4.906,1.001,4093
"beta[263,3]",5.684,0.171,5.403,5.961,1.002,4270
"beta[264,3]",5.607,0.145,5.367,5.849,1.001,3494
"beta[265,3]",5.984,0.204,5.651,6.32,1.002,3620
"beta[266,3]",6.402,0.172,6.12,6.685,1.001,3314
"beta[267,3]",6.124,0.15,5.88,6.372,1.001,3695
"beta[268,3]",4.064,0.216,3.704,4.415,1.001,5478
"beta[269,3]",6.627,0.155,6.375,6.882,1,4350
"beta[270,3]",5.736,0.155,5.484,5.993,1,4007
"beta[271,3]",5.844,0.169,5.565,6.12,1.001,3818
"beta[272,3]",5.543,0.112,5.359,5.727,1.001,8466
"beta[273,3]",5.601,0.102,5.437,5.769,1,7220
"beta[274,3]",6.01,0.147,5.766,6.249,1.001,4150
"beta[275,3]",5.855,0.162,5.585,6.124,1.001,3962
"beta[276,3]",6.827,0.099,6.663,6.987,1,7764
"beta[277,3]",5.812,0.145,5.573,6.051,1.001,4039
"beta[278,3]",5.979,0.105,5.806,6.152,1,7832
"beta[279,3]",4.986,0.152,4.732,5.232,1,4001
"beta[280,3]",6.473,0.128,6.261,6.682,1,8404
"beta[281,3]",5.51,0.101,5.341,5.677,1,8036
"beta[282,3]",6.405,0.118,6.211,6.597,1,5088
"beta[283,3]",5.609,0.122,5.409,5.809,1.001,4908
"beta[284,3]",6.853,0.148,6.607,7.098,1.001,3383
"beta[285,3]",5.164,0.149,4.919,5.41,1.001,3507
"beta[286,3]",7.228,0.156,6.971,7.48,1,3658
"beta[287,3]",5.66,0.163,5.39,5.928,1,4333
"beta[288,3]",6.223,0.146,5.99,6.464,1.001,3799
"beta[289,3]",5.367,0.098,5.205,5.529,1,8486
"beta[290,3]",4.295,0.163,4.032,4.564,1.001,3833
"beta[291,3]",6.716,0.184,6.419,7.017,1,6559
"beta[292,3]",4.017,0.149,3.772,4.261,1.001,3781
"beta[293,3]",5.241,0.098,5.08,5.399,1,7851
"beta[294,3]",4.831,0.152,4.581,5.082,1.001,3925
"beta[295,3]",6.681,0.157,6.424,6.942,1,4467
"beta[296,3]",4.861,0.16,4.6,5.121,1.001,4028
"beta[297,3]",5.435,0.158,5.173,5.691,1,4199
"beta[298,3]",6.862,0.151,6.616,7.111,1.001,3909
"beta[299,3]",4.27,0.147,4.027,4.511,1,3628
"beta[300,3]",6.252,0.147,6.011,6.496,1.001,4443
"beta[301,3]",3.889,0.16,3.622,4.148,1.001,4162
"beta[302,3]",6.037,0.18,5.747,6.336,1.002,3747
"beta[303,3]",7.153,0.143,6.917,7.384,1,3676
"beta[304,3]",6.229,0.161,5.967,6.494,1.001,4231
"beta[305,3]",5.086,0.108,4.908,5.262,1.001,6258
"beta[306,3]",5.843,0.117,5.649,6.037,1,8532
"beta[307,3]",5.484,0.161,5.219,5.749,1,3188
"beta[308,3]",5.064,0.156,4.804,5.324,1,3513
"beta[309,3]",5.57,0.146,5.333,5.81,1.001,3424
"beta[310,3]",5.367,0.151,5.119,5.615,1,3969
"beta[311,3]",5.801,0.117,5.61,5.995,1.001,5757
"beta[312,3]",6.525,0.143,6.29,6.758,1,3675
