parameter,mean,sd,q05,q95,rhat,ess
"mu_y[1323,2]",3.94,0.08,3.809,4.069,1,8292
"mu_y[1324,2]",3.833,0.068,3.719,3.945,1,7911
"mu_y[1325,2]",3.737,0.067,3.627,3.847,1,7866
"mu_y[1326,2]",3.648,0.074,3.527,3.771,1,8125
"mu_y[1327,2]",3.434,0.111,3.252,3.614,1,8677
"mu_y[1328,2]",6.067,0.097,5.911,6.228,1,8700
"mu_y[1329,2]",5.914,0.078,5.788,6.042,1,8416
"mu_y[1330,2]",5.802,0.069,5.691,5.914,1.001,8073
"mu_y[1331,2]",5.664,0.066,5.556,5.773,1,7221
"mu_y[1332,2]",5.547,0.073,5.428,5.667,1,7129
"mu_y[1333,2]",5.261,0.109,5.084,5.442,1,7474
"mu_y[1334,2]",5.075,0.102,4.908,5.243,1.001,8813
"mu_y[1335,2]",5.002,0.086,4.86,5.142,1.001,8839
"mu_y[1336,2]",4.834,0.074,4.713,4.954,1,8439
"mu_y[1337,2]",4.773,0.079,4.644,4.902,1,8478
"mu_y[1338,2]",4.617,0.112,4.433,4.801,1,8679
"mu_y[1339,2]",4.533,0.109,4.357,4.713,1,8196
"mu_y[1340,2]",4.332,0.077,4.206,4.461,1,7544
"mu_y[1341,2]",4.241,0.073,4.123,4.361,1,7418
"mu_y[1342,2]",4.143,0.078,4.015,4.272,1,7688
"mu_y[1343,2]",3.956,0.109,3.777,4.136,1,8443
"mu_y[1344,2]",5.899,0.093,5.746,6.051,1,8942
"mu_y[1345,2]",5.82,0.077,5.691,5.947,1,8587
"mu_y[1346,2]",5.742,0.067,5.633,5.853,1,8144
"mu_y[1347,2]",5.658,0.066,5.551,5.767,1,7876
"mu_y[1348,2]",5.571,0.075,5.448,5.696,1,8019
"mu_y[1349,2]",5.416,0.109,5.239,5.597,1,8561
"mu_y[1350,2]",5.157,0.1,4.996,5.319,1,8704
"mu_y[1351,2]",5.097,0.085,4.959,5.239,1,8348
"mu_y[1352,2]",5.046,0.082,4.912,5.182,1,8087
"mu_y[1353,2]",4.916,0.115,4.731,5.106,1,7773
"mu_y[1354,2]",6.379,0.111,6.2,6.563,1,8266
"mu_y[1355,2]",6.175,0.082,6.042,6.309,1,8142
"mu_y[1356,2]",6.057,0.085,5.918,6.198,1,7998
"mu_y[1357,2]",5.957,0.1,5.794,6.123,1,7961
"mu_y[1358,2]",5.538,0.111,5.352,5.72,1,9094
"mu_y[1359,2]",5.307,0.083,5.172,5.441,1,8415
"mu_y[1360,2]",5.185,0.083,5.051,5.322,1,8263
"mu_y[1361,2]",4.958,0.111,4.774,5.144,1,8344
"mu_y[1362,2]",6.163,0.096,6.008,6.319,1,8790
"mu_y[1363,2]",6.062,0.078,5.935,6.188,1,8598
"mu_y[1364,2]",5.988,0.07,5.872,6.099,1,8313
"mu_y[1365,2]",5.906,0.068,5.791,6.016,1.001,8095
"mu_y[1366,2]",5.814,0.076,5.688,5.938,1.001,8101
"mu_y[1367,2]",5.647,0.108,5.472,5.824,1.001,8380
"mu_y[1368,2]",6.3,0.116,6.106,6.492,1,7794
"mu_y[1369,2]",6.216,0.116,6.024,6.407,1,7689
"mu_y[1370,2]",6.872,0.097,6.716,7.034,1,8782
"mu_y[1371,2]",6.78,0.08,6.65,6.913,1,8733
"mu_y[1372,2]",6.683,0.073,6.566,6.804,1,8376
"mu_y[1373,2]",6.578,0.081,6.444,6.711,1,8219
"mu_y[1374,2]",6.484,0.099,6.319,6.646,1,8318
"mu_y[1375,2]",5.282,0.098,5.118,5.443,1,7989
"mu_y[1376,2]",5.175,0.083,5.038,5.31,1,7648
"mu_y[1377,2]",5.05,0.084,4.912,5.187,1.001,7708
"mu_y[1378,2]",4.939,0.1,4.772,5.102,1,8123
"mu_y[1379,2]",5.187,0.112,4.999,5.371,1,8385
"mu_y[1380,2]",5.037,0.084,4.9,5.174,1,7678
"mu_y[1381,2]",4.967,0.082,4.835,5.102,1,7662
"mu_y[1382,2]",4.744,0.121,4.545,4.946,1,8389
"mu_y[1383,2]",6.591,0.116,6.404,6.785,1,8584
"mu_y[1384,2]",6.53,0.093,6.38,6.685,1,8195
"mu_y[1385,2]",6.471,0.117,6.279,6.664,1,8442
"mu_y[1386,2]",7.295,0.1,7.13,7.46,1,8893
"mu_y[1387,2]",7.231,0.087,7.087,7.376,1,8581
"mu_y[1388,2]",7.179,0.082,7.043,7.313,1,8275
"mu_y[1389,2]",6.956,0.126,6.748,7.162,1,7703
"mu_y[1390,2]",4.955,0.095,4.799,5.112,1,8860
"mu_y[1391,2]",4.821,0.08,4.688,4.953,1,8194
"mu_y[1392,2]",4.684,0.073,4.564,4.803,1,7367
"mu_y[1393,2]",4.559,0.076,4.434,4.683,1,6867
"mu_y[1394,2]",4.217,0.116,4.028,4.406,1,7292
"mu_y[1395,2]",6.317,0.096,6.158,6.476,1,8884
"mu_y[1396,2]",6.195,0.077,6.067,6.323,1,8495
"mu_y[1397,2]",6.099,0.072,5.98,6.219,1.001,8184
"mu_y[1398,2]",5.986,0.078,5.857,6.115,1,8120
"mu_y[1399,2]",5.864,0.098,5.705,6.028,1,8263
"mu_y[1400,2]",5.218,0.111,5.033,5.402,1.001,8792
"mu_y[1401,2]",4.973,0.084,4.833,5.111,1,8309
"mu_y[1402,2]",4.846,0.081,4.713,4.979,1.001,8126
"mu_y[1403,2]",4.412,0.126,4.199,4.616,1,8512
"mu_y[1404,2]",5.92,0.1,5.755,6.087,1,8461
"mu_y[1405,2]",5.768,0.085,5.627,5.906,1,7954
"mu_y[1406,2]",5.64,0.081,5.506,5.772,1,7788
"mu_y[1407,2]",5.292,0.115,5.101,5.484,1,8568
"mu_y[1408,2]",6.198,0.105,6.026,6.372,1,8715
"mu_y[1409,2]",6.106,0.091,5.958,6.257,1,8384
"mu_y[1410,2]",5.888,0.083,5.75,6.022,1,7775
"mu_y[1411,2]",5.6,0.125,5.389,5.803,1,8271
"mu_y[1412,2]",5.419,0.16,5.151,5.678,1,8220
"mu_y[1413,2]",5.657,0.103,5.489,5.827,1,8239
"mu_y[1414,2]",5.562,0.094,5.407,5.719,1,8252
"mu_y[1415,2]",5.445,0.106,5.266,5.621,1,8470
"mu_y[1416,2]",6.762,0.103,6.593,6.932,1.001,8707
"mu_y[1417,2]",6.64,0.093,6.487,6.794,1,8465
"mu_y[1418,2]",6.58,0.101,6.413,6.744,1,8418
"mu_y[1419,2]",6.559,0.099,6.396,6.723,1,8614
"mu_y[1420,2]",6.389,0.072,6.27,6.509,1,8392
"mu_y[1421,2]",6.36,0.07,6.246,6.476,1,8331
"mu_y[1422,2]",6.261,0.068,6.15,6.373,1,8252
"mu_y[1423,2]",6.174,0.074,6.052,6.296,1,8356
"mu_y[1424,2]",5.982,0.108,5.804,6.159,1,8632
"mu_y[1425,2]",5.393,0.118,5.201,5.583,1,8417
"mu_y[1426,2]",5.206,0.118,5.009,5.401,1.001,8450
"mu_y[1427,2]",6.81,0.103,6.638,6.978,1.001,8179
"mu_y[1428,2]",6.673,0.093,6.521,6.827,1.001,8019
"mu_y[1429,2]",6.548,0.103,6.378,6.717,1,8089
"mu_y[1430,2]",6.408,0.118,6.216,6.6,1,7249
"mu_y[1431,2]",6.334,0.118,6.142,6.527,1,7279
"mu_y[1432,2]",8.077,0.095,7.921,8.234,1,8449
"mu_y[1433,2]",8.059,0.078,7.93,8.188,1,8303
"mu_y[1434,2]",8.041,0.068,7.929,8.153,1,8218
"mu_y[1435,2]",8.024,0.067,7.914,8.136,1,8113
"mu_y[1436,2]",8.006,0.075,7.884,8.131,1,8232
"mu_y[1437,2]",7.971,0.108,7.794,8.148,1,8585
"mu_y[1438,2]",4.409,0.103,4.239,4.576,1,8184
"mu_y[1439,2]",4.248,0.087,4.104,4.388,1,8062
"mu_y[1440,2]",3.904,0.073,3.784,4.024,1,7875
"mu_y[1441,2]",3.722,0.08,3.589,3.854,1,7881
"mu_y[1442,2]",3.416,0.11,3.236,3.595,1,8103
"mu_y[1443,2]",6.838,0.096,6.68,6.995,1,9050
"mu_y[1444,2]",6.793,0.077,6.664,6.92,1,8676
"mu_y[1445,2]",6.763,0.069,6.65,6.874,1,8263
"mu_y[1446,2]",6.72,0.066,6.612,6.828,1,7812
"mu_y[1447,2]",6.687,0.071,6.571,6.805,1,7706
"mu_y[1448,2]",6.583,0.116,6.396,6.774,1,8379
"mu_y[1449,2]",6.051,0.103,5.884,6.221,1,8246
"mu_y[1450,2]",5.92,0.093,5.767,6.072,1,7771
"mu_y[1451,2]",5.801,0.103,5.63,5.969,1,7650
"mu_y[1452,2]",6.785,0.097,6.625,6.942,1,8436
"mu_y[1453,2]",6.769,0.082,6.632,6.902,1,8291
"mu_y[1454,2]",6.747,0.073,6.626,6.866,1,7945
"mu_y[1455,2]",6.73,0.077,6.604,6.855,1,7844
"mu_y[1456,2]",6.693,0.11,6.507,6.874,1,8095
"mu_y[1457,2]",5.677,0.104,5.507,5.847,1,8034
"mu_y[1458,2]",5.564,0.094,5.41,5.717,1,7778
"mu_y[1459,2]",5.454,0.105,5.281,5.626,1,7829
"mu_y[1460,2]",6.668,0.099,6.506,6.832,1,9001
"mu_y[1461,2]",6.581,0.083,6.446,6.718,1,8832
"mu_y[1462,2]",6.496,0.074,6.374,6.617,1,8565
"mu_y[1463,2]",6.33,0.082,6.194,6.463,1,8278
"mu_y[1464,2]",6.163,0.115,5.972,6.35,1,8407
"mu_y[1465,2]",5.648,0.161,5.382,5.914,1,7910
"mu_y[1466,2]",7.221,0.1,7.059,7.386,1,7753
"mu_y[1467,2]",7.182,0.083,7.044,7.319,1,7686
"mu_y[1468,2]",7.149,0.084,7.011,7.286,1,7886
"mu_y[1469,2]",7.106,0.103,6.938,7.277,1,7891
"mu_y[1470,2]",6.613,0.095,6.456,6.769,1.001,8654
"mu_y[1471,2]",6.558,0.078,6.429,6.687,1,8420
"mu_y[1472,2]",6.508,0.068,6.394,6.62,1,8115
"mu_y[1473,2]",6.456,0.067,6.347,6.565,1,7586
"mu_y[1474,2]",6.399,0.075,6.276,6.522,1,7533
"mu_y[1475,2]",6.29,0.11,6.107,6.468,1,7992
"mu_y[1476,2]",5.782,0.099,5.62,5.947,1,8704
"mu_y[1477,2]",5.737,0.08,5.607,5.867,1,8395
"mu_y[1478,2]",5.684,0.073,5.565,5.804,1,8105
"mu_y[1479,2]",5.647,0.08,5.517,5.779,1,8038
"mu_y[1480,2]",5.608,0.097,5.452,5.769,1,8249
"mu_y[1481,2]",5.782,0.106,5.608,5.957,1.001,9194
"mu_y[1482,2]",5.647,0.078,5.519,5.777,1,8540
"mu_y[1483,2]",5.575,0.072,5.457,5.695,1,8031
"mu_y[1484,2]",5.489,0.077,5.362,5.617,1,7930
"mu_y[1485,2]",5.314,0.115,5.125,5.505,1,8399
"mu_y[1486,2]",5.584,0.102,5.414,5.755,1,8924
"mu_y[1487,2]",5.466,0.087,5.322,5.608,1,8546
"mu_y[1488,2]",5.348,0.082,5.214,5.482,1,8209
"mu_y[1489,2]",4.996,0.123,4.796,5.2,1,8497
"mu_y[1490,2]",5.373,0.116,5.183,5.564,1,8454
"mu_y[1491,2]",5.124,0.096,4.966,5.282,1,7939
"mu_y[1492,2]",5.019,0.107,4.845,5.194,1,8073
"mu_y[1493,2]",6.814,0.104,6.645,6.985,1,8611
"mu_y[1494,2]",6.768,0.087,6.626,6.91,1,8456
"mu_y[1495,2]",6.679,0.088,6.534,6.824,1,8274
"mu_y[1496,2]",6.639,0.104,6.47,6.812,1,8366
"mu_y[1497,2]",5.369,0.109,5.19,5.548,1,8032
"mu_y[1498,2]",5.151,0.076,5.024,5.275,1.001,8036
"mu_y[1499,2]",5.047,0.072,4.927,5.165,1.001,8230
"mu_y[1500,2]",4.962,0.076,4.836,5.085,1,8319
"mu_y[1501,2]",4.723,0.113,4.537,4.907,1,8604
"mu_y[1502,2]",7.528,0.113,7.339,7.71,1,8648
"mu_y[1503,2]",7.53,0.084,7.391,7.67,1.001,8391
"mu_y[1504,2]",7.531,0.083,7.397,7.667,1.001,8086
"mu_y[1505,2]",7.534,0.127,7.326,7.744,1,7829
"mu_y[1506,2]",6.174,0.098,6.01,6.334,1,8393
"mu_y[1507,2]",6.092,0.08,5.961,6.225,1,8078
"mu_y[1508,2]",6.014,0.073,5.895,6.134,1,7807
"mu_y[1509,2]",5.926,0.082,5.79,6.061,1,7830
"mu_y[1510,2]",5.852,0.1,5.683,6.016,1,8004
"mu_y[1511,2]",5.691,0.098,5.527,5.851,1.001,8579
"mu_y[1512,2]",5.603,0.08,5.47,5.736,1,8234
"mu_y[1513,2]",5.508,0.072,5.388,5.628,1,8208
"mu_y[1514,2]",5.427,0.079,5.297,5.555,1,8411
"mu_y[1515,2]",5.332,0.098,5.171,5.497,1,8752
"mu_y[1516,2]",6.288,0.108,6.111,6.468,1,8089
"mu_y[1517,2]",6.176,0.092,6.025,6.328,1,7803
"mu_y[1518,2]",5.877,0.087,5.733,6.02,1,7768
"mu_y[1519,2]",5.671,0.116,5.476,5.86,1.001,8280
"mu_y[1520,2]",7.696,0.102,7.53,7.865,1,8874
"mu_y[1521,2]",7.68,0.088,7.537,7.824,1,8655
"mu_y[1522,2]",7.661,0.082,7.527,7.795,1,8435
"mu_y[1523,2]",7.616,0.122,7.418,7.817,1,8620
"mu_y[1524,2]",6.639,0.099,6.477,6.801,1,7982
"mu_y[1525,2]",6.584,0.082,6.448,6.719,1,7825
"mu_y[1526,2]",6.538,0.084,6.4,6.675,1.001,7983
"mu_y[1527,2]",6.493,0.098,6.33,6.654,1,8206
"mu_y[1528,2]",5.986,0.096,5.828,6.141,1,8830
"mu_y[1529,2]",5.9,0.08,5.768,6.031,1,8555
"mu_y[1530,2]",5.826,0.073,5.706,5.945,1,8015
"mu_y[1531,2]",5.746,0.074,5.623,5.865,1,7769
"mu_y[1532,2]",5.501,0.12,5.303,5.698,1,8558
"mu_y[1533,2]",5.926,0.108,5.749,6.104,1,8387
"mu_y[1534,2]",5.763,0.095,5.606,5.917,1,7891
"mu_y[1535,2]",5.437,0.116,5.246,5.626,1,7934
"mu_y[1536,2]",6.176,0.097,6.015,6.335,1.001,7510
"mu_y[1537,2]",6.093,0.081,5.961,6.226,1,8141
"mu_y[1538,2]",6.011,0.07,5.897,6.125,1,8130
"mu_y[1539,2]",5.929,0.068,5.817,6.039,1,8069
"mu_y[1540,2]",5.836,0.076,5.711,5.959,1,8097
"mu_y[1541,2]",5.665,0.11,5.486,5.845,1.001,8150
"mu_y[1542,2]",6.131,0.097,5.974,6.292,1,8804
"mu_y[1543,2]",6.034,0.08,5.903,6.169,1,8391
"mu_y[1544,2]",5.937,0.073,5.816,6.058,1,8037
"mu_y[1545,2]",5.839,0.08,5.707,5.97,1,8073
"mu_y[1546,2]",5.742,0.099,5.58,5.903,1,8345
"mu_y[1547,2]",7.206,0.105,7.033,7.381,1,8427
"mu_y[1548,2]",7.151,0.088,7.007,7.297,1,8080
"mu_y[1549,2]",7.045,0.089,6.9,7.191,1,7571
"mu_y[1550,2]",6.989,0.106,6.816,7.163,1,7794
"mu_y[1551,2]",6.24,0.099,6.076,6.402,1,8218
"mu_y[1552,2]",6.245,0.079,6.115,6.378,1,8196
"mu_y[1553,2]",6.251,0.072,6.133,6.368,1,8244
"mu_y[1554,2]",6.256,0.079,6.123,6.385,1,8112
"mu_y[1555,2]",6.261,0.099,6.096,6.423,1,8178
"mu_y[1556,2]",6.858,0.096,6.703,7.017,1.001,8585
"mu_y[1557,2]",6.839,0.079,6.71,6.97,1.001,8470
"mu_y[1558,2]",6.82,0.068,6.709,6.933,1,8331
"mu_y[1559,2]",6.802,0.067,6.694,6.912,1,8286
"mu_y[1560,2]",6.782,0.075,6.66,6.905,1,8364
"mu_y[1561,2]",6.746,0.108,6.569,6.924,1,8547
"mu_y[1562,2]",5.74,0.096,5.582,5.894,1,8931
"mu_y[1563,2]",5.601,0.078,5.471,5.729,1,8625
"mu_y[1564,2]",5.471,0.068,5.36,5.584,1,8294
"mu_y[1565,2]",5.343,0.067,5.234,5.452,1,8133
"mu_y[1566,2]",5.218,0.075,5.093,5.338,1,8229
"mu_y[1567,2]",4.961,0.109,4.78,5.137,1,8636
"mu_y[1568,2]",7.117,0.121,6.92,7.318,1,7948
"mu_y[1569,2]",6.994,0.122,6.795,7.191,1,7937
"mu_y[1570,2]",3.787,0.104,3.616,3.958,1,8377
"mu_y[1571,2]",3.634,0.095,3.479,3.79,1,7997
"mu_y[1572,2]",3.48,0.106,3.307,3.654,1,8034
"mu_y[1573,2]",6.493,0.106,6.317,6.665,1,8300
"mu_y[1574,2]",6.413,0.095,6.256,6.572,1,7915
"mu_y[1575,2]",6.39,0.101,6.225,6.556,1,7999
"mu_y[1576,2]",6.412,0.105,6.242,6.583,1.001,8563
"mu_y[1577,2]",6.283,0.094,6.128,6.439,1.001,8009
"mu_y[1578,2]",6.18,0.104,6.009,6.351,1,7993
"mu_y[1579,2]",5.377,0.115,5.191,5.566,1,8006
"mu_y[1580,2]",5.262,0.116,5.073,5.453,1,7707
"mu_y[1581,2]",7.168,0.103,6.994,7.339,1,8010
"mu_y[1582,2]",7.096,0.094,6.937,7.251,1,8243
"mu_y[1583,2]",6.899,0.113,6.714,7.086,1,8187
"mu_y[1584,2]",5.901,0.117,5.711,6.097,1,7909
"mu_y[1585,2]",5.762,0.118,5.567,5.957,1,7487
"mu_y[1586,2]",6.783,0.101,6.617,6.946,1,8230
"mu_y[1587,2]",6.772,0.078,6.644,6.899,1,8024
"mu_y[1588,2]",6.765,0.072,6.647,6.88,1,7796
"mu_y[1589,2]",6.752,0.081,6.618,6.886,1.001,7617
"mu_y[1590,2]",6.743,0.102,6.573,6.912,1.001,7842
"mu_y[1591,2]",5.59,0.117,5.398,5.782,1,7330
"mu_y[1592,2]",5.531,0.117,5.339,5.725,1,7168
"mu_y[1593,2]",6.692,0.108,6.518,6.872,1,8384
"mu_y[1594,2]",6.564,0.095,6.406,6.722,1,8088
"mu_y[1595,2]",6.287,0.117,6.094,6.482,1,8319
"mu_y[1596,2]",7.905,0.111,7.72,8.091,1.001,8211
"mu_y[1597,2]",7.89,0.095,7.732,8.047,1.001,7712
"mu_y[1598,2]",7.884,0.106,7.707,8.055,1,7648
"mu_y[1599,2]",7.608,0.101,7.444,7.776,1,8788
"mu_y[1600,2]",7.534,0.081,7.404,7.668,1,8325
"mu_y[1601,2]",7.46,0.073,7.345,7.579,1,7801
"mu_y[1602,2]",7.38,0.081,7.247,7.511,1,7526
"mu_y[1603,2]",7.291,0.106,7.116,7.461,1,7589
"mu_y[1604,2]",7.087,0.124,6.878,7.29,1,8278
"mu_y[1605,2]",7.056,0.127,6.844,7.263,1,7848
"mu_y[1606,2]",6.562,0.102,6.396,6.734,1,8057
"mu_y[1607,2]",6.461,0.093,6.308,6.614,1,7826
"mu_y[1608,2]",6.374,0.102,6.205,6.54,1,7819
"mu_y[1609,2]",6.558,0.106,6.385,6.732,1,8338
"mu_y[1610,2]",6.533,0.093,6.381,6.688,1,7975
"mu_y[1611,2]",6.484,0.114,6.296,6.672,1,8162
"mu_y[1612,2]",5.603,0.115,5.412,5.794,1,7996
"mu_y[1613,2]",5.451,0.095,5.295,5.609,1,8062
"mu_y[1614,2]",5.285,0.12,5.085,5.484,1,8265
"mu_y[1615,2]",6.714,0.122,6.512,6.914,1,7448
"mu_y[1616,2]",6.579,0.124,6.374,6.781,1,7450
"mu_y[1617,2]",5.794,0.1,5.629,5.956,1,8428
"mu_y[1618,2]",5.731,0.094,5.574,5.883,1,8308
"mu_y[1619,2]",5.604,0.106,5.425,5.776,1,8288
"mu_y[1620,2]",6.285,0.118,6.089,6.479,1.001,7855
"mu_y[1621,2]",6.19,0.119,5.995,6.385,1,7847
"mu_y[1622,2]",5.491,0.096,5.336,5.651,1,8878
"mu_y[1623,2]",5.329,0.079,5.203,5.461,1,8868
"mu_y[1624,2]",5.169,0.068,5.059,5.281,1,8715
"mu_y[1625,2]",5.01,0.066,4.903,5.117,1,8573
"mu_y[1626,2]",4.847,0.074,4.727,4.966,1,8572
"mu_y[1627,2]",4.52,0.109,4.342,4.699,1,8579
"mu_y[1628,2]",4.182,0.116,3.99,4.37,1,8351
"mu_y[1629,2]",4.125,0.116,3.932,4.313,1,8275
"mu_y[1630,2]",5.878,0.096,5.72,6.04,1,8022
"mu_y[1631,2]",5.755,0.078,5.629,5.883,1.001,8173
"mu_y[1632,2]",5.663,0.069,5.553,5.777,1,8140
"mu_y[1633,2]",5.539,0.067,5.43,5.647,1,8197
"mu_y[1634,2]",5.443,0.074,5.324,5.565,1,8381
"mu_y[1635,2]",5.232,0.106,5.058,5.409,1.001,8710
"mu_y[1636,2]",7.768,0.096,7.608,7.926,1,9077
"mu_y[1637,2]",7.749,0.08,7.615,7.881,1,8925
"mu_y[1638,2]",7.731,0.07,7.615,7.843,1,8690
"mu_y[1639,2]",7.711,0.068,7.6,7.823,1,8461
"mu_y[1640,2]",7.692,0.076,7.568,7.816,1,8394
"mu_y[1641,2]",7.654,0.11,7.473,7.834,1,8337
"mu_y[1642,2]",6.007,0.098,5.844,6.167,1.001,8241
"mu_y[1643,2]",5.912,0.083,5.776,6.049,1.001,7865
"mu_y[1644,2]",5.822,0.083,5.687,5.961,1.001,7907
"mu_y[1645,2]",5.722,0.099,5.561,5.885,1,8223
"mu_y[1646,2]",6.64,0.115,6.452,6.83,1,8956
"mu_y[1647,2]",6.533,0.093,6.382,6.688,1,8005
"mu_y[1648,2]",6.418,0.117,6.229,6.612,1,7903
"mu_y[1649,2]",4.422,0.122,4.223,4.626,1.001,7913
"mu_y[1650,2]",4.144,0.124,3.939,4.353,1,8055
"mu_y[1651,2]",5.237,0.103,5.067,5.405,1,7990
"mu_y[1652,2]",5.129,0.093,4.977,5.282,1,7874
"mu_y[1653,2]",5.023,0.104,4.851,5.194,1,7955
"mu_y[1654,2]",4.957,0.098,4.798,5.12,1,9103
"mu_y[1655,2]",4.84,0.077,4.715,4.966,1,8866
"mu_y[1656,2]",4.756,0.068,4.645,4.867,1,8569
"mu_y[1657,2]",4.689,0.066,4.58,4.797,1,8344
"mu_y[1658,2]",4.593,0.073,4.474,4.712,1,8237
"mu_y[1659,2]",4.403,0.109,4.224,4.582,1,8429
"mu_y[1660,2]",5.869,0.095,5.713,6.026,1,8780
"mu_y[1661,2]",5.736,0.078,5.607,5.865,1,8371
"mu_y[1662,2]",5.613,0.069,5.501,5.725,1,7850
"mu_y[1663,2]",5.489,0.067,5.38,5.599,1.001,7435
"mu_y[1664,2]",5.351,0.075,5.227,5.475,1.001,7401
"mu_y[1665,2]",5.103,0.108,4.927,5.279,1.001,7808
"mu_y[1666,2]",6.757,0.096,6.601,6.916,1.001,8819
"mu_y[1667,2]",6.576,0.077,6.45,6.706,1.001,8614
"mu_y[1668,2]",6.436,0.068,6.323,6.55,1.001,8382
"mu_y[1669,2]",6.28,0.067,6.171,6.389,1,8253
"mu_y[1670,2]",6.128,0.075,6.006,6.251,1,8382
"mu_y[1671,2]",5.812,0.109,5.63,5.988,1,8787
"mu_y[1672,2]",7.153,0.095,6.997,7.31,1,8813
"mu_y[1673,2]",7.082,0.08,6.953,7.214,1,8497
"mu_y[1674,2]",6.997,0.069,6.885,7.109,1,8022
"mu_y[1675,2]",6.92,0.069,6.807,7.034,1,7860
"mu_y[1676,2]",6.855,0.076,6.729,6.979,1,8015
"mu_y[1677,2]",6.706,0.109,6.528,6.887,1,8612
"mu_y[1678,2]",4.377,0.1,4.213,4.539,1,8758
"mu_y[1679,2]",4.267,0.079,4.138,4.398,1,8104
"mu_y[1680,2]",4.18,0.073,4.06,4.299,1,7530
"mu_y[1681,2]",4.074,0.081,3.942,4.207,1,7481
"mu_y[1682,2]",3.988,0.098,3.829,4.152,1,7810
"mu_y[1683,2]",7.165,0.104,6.995,7.336,1,8306
"mu_y[1684,2]",7.049,0.094,6.896,7.203,1,8033
"mu_y[1685,2]",6.947,0.103,6.777,7.118,1,8016
"mu_y[1686,2]",5.671,0.122,5.468,5.873,1,7903
"mu_y[1687,2]",5.374,0.125,5.168,5.583,1,8360
"mu_y[1688,2]",7.799,0.111,7.614,7.98,1,8646
"mu_y[1689,2]",7.739,0.083,7.604,7.874,1,8076
"mu_y[1690,2]",7.71,0.081,7.577,7.842,1,7844
"mu_y[1691,2]",7.624,0.121,7.423,7.824,1,7619
"mu_y[1692,2]",6.264,0.098,6.101,6.425,1,8885
"mu_y[1693,2]",6.193,0.079,6.062,6.322,1,8476
"mu_y[1694,2]",6.144,0.073,6.022,6.263,1.001,8177
"mu_y[1695,2]",6.077,0.077,5.952,6.204,1,7999
"mu_y[1696,2]",5.951,0.111,5.767,6.135,1,8357
"mu_y[1697,2]",6.139,0.116,5.95,6.33,1,7268
"mu_y[1698,2]",6.051,0.117,5.858,6.245,1.001,7322
"mu_y[1699,2]",7.718,0.1,7.552,7.883,1,8213
"mu_y[1700,2]",7.693,0.085,7.551,7.835,1,8088
"mu_y[1701,2]",7.637,0.072,7.518,7.757,1,7990
"mu_y[1702,2]",7.608,0.08,7.478,7.739,1,8202
"mu_y[1703,2]",7.555,0.111,7.372,7.738,1,8533
"mu_y[1704,2]",4.837,0.104,4.666,5.007,1,7936
"mu_y[1705,2]",4.739,0.095,4.583,4.892,1,7810
"mu_y[1706,2]",4.647,0.104,4.475,4.817,1,8184
"mu_y[1707,2]",4.066,0.097,3.906,4.225,1,8452
"mu_y[1708,2]",3.96,0.08,3.829,4.088,1,8194
"mu_y[1709,2]",3.851,0.073,3.731,3.97,1,8072
"mu_y[1710,2]",3.74,0.08,3.608,3.873,1,8279
"mu_y[1711,2]",3.634,0.098,3.475,3.796,1,8560
"mu_y[1712,2]",7.139,0.116,6.949,7.328,1,8171
"mu_y[1713,2]",7.059,0.117,6.863,7.249,1,7928
"mu_y[1714,2]",5.621,0.1,5.454,5.781,1,8673
"mu_y[1715,2]",5.502,0.086,5.359,5.639,1,8318
"mu_y[1716,2]",5.371,0.081,5.236,5.504,1,8143
"mu_y[1717,2]",5.071,0.117,4.88,5.264,1,8763
"mu_y[1718,2]",5.754,0.1,5.589,5.918,1,8456
"mu_y[1719,2]",5.627,0.084,5.487,5.766,1,8359
"mu_y[1720,2]",5.5,0.085,5.361,5.64,1,8152
"mu_y[1721,2]",5.391,0.1,5.227,5.555,1.001,8069
"mu_y[1722,2]",5.817,0.099,5.655,5.98,1,8509
"mu_y[1723,2]",5.746,0.083,5.609,5.882,1,8244
"mu_y[1724,2]",5.675,0.082,5.538,5.81,1,8039
"mu_y[1725,2]",5.602,0.098,5.441,5.762,1,8052
"mu_y[1726,2]",6.152,0.121,5.95,6.355,1,8640
"mu_y[1727,2]",5.984,0.098,5.823,6.144,1,8012
"mu_y[1728,2]",5.933,0.111,5.751,6.114,1,7974
"mu_y[1729,2]",6.783,0.104,6.612,6.957,1,8280
"mu_y[1730,2]",6.712,0.095,6.556,6.87,1,8056
"mu_y[1731,2]",6.652,0.105,6.478,6.824,1,8157
"mu_y[1732,2]",6.222,0.114,6.033,6.408,1,8376
"mu_y[1733,2]",6.068,0.085,5.927,6.205,1,8121
"mu_y[1734,2]",5.913,0.084,5.772,6.051,1,7994
"mu_y[1735,2]",5.757,0.113,5.566,5.94,1.001,8135
"mu_y[1736,2]",6.777,0.116,6.586,6.966,1,8069
"mu_y[1737,2]",6.752,0.118,6.557,6.946,1,8011
"mu_y[1738,2]",6.344,0.116,6.153,6.533,1.001,8074
"mu_y[1739,2]",6.231,0.117,6.043,6.425,1.001,8149
"mu_y[1740,2]",5.571,0.103,5.404,5.739,1,8410
"mu_y[1741,2]",5.507,0.093,5.355,5.659,1,8205
"mu_y[1742,2]",5.451,0.102,5.281,5.619,1,7989
