parameter,mean,sd,q05,q95,rhat,ess
"beta[249,4]",-0.072,0.056,-0.164,0.018,1.001,8270
"beta[250,4]",-0.072,0.068,-0.176,0.046,1,8130
"beta[251,4]",-0.131,0.067,-0.241,-0.021,1,8852
"beta[252,4]",-0.116,0.069,-0.222,0.002,1,7509
"beta[253,4]",-0.179,0.067,-0.295,-0.074,1,8221
"beta[254,4]",-0.073,0.061,-0.164,0.033,1,8665
"beta[255,4]",-0.221,0.071,-0.34,-0.112,1,8200
"beta[256,4]",-0.152,0.063,-0.257,-0.053,1,7694
"beta[257,4]",-0.207,0.071,-0.33,-0.103,1,8024
"beta[258,4]",-0.097,0.067,-0.204,0.012,1.001,7665
"beta[259,4]",-0.168,0.068,-0.284,-0.058,1,8257
"beta[260,4]",-0.045,0.065,-0.147,0.067,1,8078
"beta[261,4]",-0.162,0.069,-0.276,-0.052,1,7737
"beta[262,4]",-0.177,0.064,-0.291,-0.085,1,7492
"beta[263,4]",-0.088,0.056,-0.176,0.008,1,8096
"beta[264,4]",-0.107,0.054,-0.192,-0.013,1,7171
"beta[265,4]",-0.114,0.061,-0.215,-0.013,1,8417
"beta[266,4]",-0.059,0.059,-0.147,0.044,1,8640
"beta[267,4]",-0.073,0.054,-0.161,0.017,1,8236
"beta[268,4]",-0.147,0.073,-0.267,-0.028,1,8484
"beta[269,4]",-0.051,0.066,-0.156,0.061,1,8164
"beta[270,4]",-0.072,0.071,-0.19,0.044,1,8348
"beta[271,4]",-0.103,0.07,-0.219,0.01,1,8374
"beta[272,4]",-0.12,0.06,-0.222,-0.022,1.001,8195
"beta[273,4]",-0.32,0.089,-0.474,-0.184,1,6315
"beta[274,4]",-0.138,0.067,-0.25,-0.027,1,7632
"beta[275,4]",-0.129,0.069,-0.242,-0.014,1,8896
"beta[276,4]",-0.062,0.061,-0.156,0.04,1,8142
"beta[277,4]",-0.239,0.075,-0.362,-0.115,1,8367
"beta[278,4]",-0.208,0.061,-0.311,-0.109,1,8323
"beta[279,4]",-0.204,0.065,-0.313,-0.105,1.001,7358
"beta[280,4]",-0.234,0.096,-0.396,-0.081,1,8226
"beta[281,4]",-0.15,0.058,-0.247,-0.056,1,8257
"beta[282,4]",-0.095,0.066,-0.202,0.018,1,8008
"beta[283,4]",-0.124,0.054,-0.209,-0.035,1,7745
"beta[284,4]",-0.01,0.066,-0.101,0.112,1,7298
"beta[285,4]",-0.16,0.061,-0.256,-0.056,1,7735
"beta[286,4]",-0.12,0.054,-0.211,-0.033,1,8313
"beta[287,4]",-0.151,0.069,-0.267,-0.04,1,7605
"beta[288,4]",-0.094,0.066,-0.194,0.021,1,7759
"beta[289,4]",-0.203,0.066,-0.314,-0.1,1,7993
"beta[290,4]",-0.118,0.059,-0.213,-0.02,1,7864
"beta[291,4]",-0.064,0.075,-0.186,0.061,1,8126
"beta[292,4]",-0.107,0.069,-0.214,0.012,1.001,6976
"beta[293,4]",-0.073,0.071,-0.182,0.05,1,7409
"beta[294,4]",-0.156,0.07,-0.269,-0.042,1,8494
"beta[295,4]",-0.08,0.06,-0.188,0.012,1,8009
"beta[296,4]",-0.145,0.061,-0.247,-0.046,1.001,8503
"beta[297,4]",-0.187,0.06,-0.29,-0.097,1,8237
"beta[298,4]",-0.009,0.062,-0.107,0.093,1,8269
"beta[299,4]",-0.085,0.059,-0.175,0.017,1.001,7318
"beta[300,4]",-0.171,0.074,-0.3,-0.057,1,8373
"beta[301,4]",-0.127,0.072,-0.242,-0.008,1,8336
"beta[302,4]",-0.138,0.077,-0.264,-0.015,1,8476
"beta[303,4]",-0.082,0.06,-0.181,0.014,1,7991
"beta[304,4]",-0.099,0.061,-0.197,0.006,1,8315
"beta[305,4]",-0.082,0.053,-0.17,0.003,1,8242
"beta[306,4]",-0.2,0.068,-0.323,-0.1,1,7732
"beta[307,4]",-0.112,0.07,-0.221,0.009,1,8478
"beta[308,4]",-0.129,0.061,-0.227,-0.03,1,8356
"beta[309,4]",-0.195,0.062,-0.305,-0.105,1,7121
"beta[310,4]",-0.123,0.058,-0.22,-0.033,1,8411
"beta[311,4]",-0.158,0.056,-0.256,-0.072,1.001,8472
"beta[312,4]",-0.071,0.061,-0.167,0.032,1,7386
"beta[313,4]",-0.095,0.063,-0.202,0.004,1,8272
"beta[314,4]",-0.117,0.066,-0.223,-0.008,1,8178
"beta[315,4]",-0.134,0.074,-0.264,-0.023,1,7116
"beta[316,4]",-0.055,0.07,-0.166,0.063,1.001,8181
"beta[317,4]",-0.129,0.065,-0.236,-0.018,1,7553
"beta[318,4]",-0.117,0.069,-0.225,-0.003,1.001,8080
"beta[319,4]",-0.095,0.06,-0.19,0.006,1.001,8306
"beta[320,4]",-0.083,0.067,-0.196,0.027,1.001,7983
"beta[321,4]",-0.214,0.067,-0.333,-0.116,1.001,6971
"beta[322,4]",-0.138,0.067,-0.249,-0.034,1,7622
"beta[323,4]",-0.11,0.059,-0.201,-0.009,1,8431
"beta[324,4]",-0.047,0.069,-0.157,0.068,1,8170
"beta[325,4]",-0.114,0.058,-0.21,-0.015,1,7886
"beta[326,4]",-0.152,0.061,-0.253,-0.053,1,8484
"beta[327,4]",-0.08,0.055,-0.169,0.012,1,8237
"beta[328,4]",-0.122,0.057,-0.221,-0.031,1,8267
"beta[329,4]",-0.195,0.061,-0.3,-0.098,1,8006
"beta[330,4]",-0.086,0.06,-0.186,0.011,1,8374
"beta[331,4]",-0.147,0.06,-0.251,-0.055,1,7693
"beta[332,4]",-0.104,0.065,-0.206,0.007,1,8090
"beta[333,4]",-0.061,0.064,-0.164,0.044,1,8102
"beta[334,4]",-0.095,0.066,-0.201,0.018,1,8482
"beta[335,4]",-0.118,0.059,-0.219,-0.024,1,7659
"beta[336,4]",-0.112,0.067,-0.224,-0.003,1.001,8147
"beta[337,4]",-0.132,0.061,-0.231,-0.034,1,8506
"beta[338,4]",-0.176,0.059,-0.274,-0.084,1,8021
"beta[339,4]",-0.037,0.062,-0.127,0.075,1,7177
"beta[340,4]",-0.111,0.057,-0.197,-0.011,1.001,8461
"beta[341,4]",-0.123,0.061,-0.216,-0.015,1,7081
"beta[342,4]",-0.063,0.058,-0.152,0.04,1,7737
"beta[343,4]",-0.124,0.061,-0.228,-0.028,1.001,7980
"beta[344,4]",-0.108,0.06,-0.203,-0.007,1.001,8433
"beta[345,4]",-0.159,0.058,-0.258,-0.066,1.001,8247
"beta[346,4]",-0.117,0.056,-0.203,-0.02,1,8437
"beta[347,4]",-0.127,0.071,-0.244,-0.011,1,8480
"beta[348,4]",-0.116,0.058,-0.215,-0.022,1,8241
"beta[349,4]",-0.17,0.065,-0.279,-0.067,1,8892
"beta[350,4]",-0.087,0.056,-0.175,0.01,1,8216
"beta[351,4]",-0.09,0.062,-0.186,0.014,1,8587
"beta[352,4]",-0.035,0.063,-0.137,0.069,1,8157
"beta[353,4]",-0.163,0.059,-0.26,-0.069,1,7905
"beta[354,4]",-0.135,0.059,-0.232,-0.039,1,8521
"beta[355,4]",-0.148,0.056,-0.246,-0.066,1,7658
"beta[356,4]",-0.161,0.062,-0.264,-0.06,1,8382
"beta[357,4]",-0.068,0.057,-0.151,0.034,1,8477
"beta[358,4]",-0.11,0.071,-0.226,0.008,1,8519
"beta[359,4]",-0.069,0.067,-0.175,0.044,1,8765
"beta[360,4]",-0.096,0.067,-0.205,0.015,1,8987
"beta[361,4]",-0.136,0.057,-0.231,-0.043,1,8538
"beta[362,4]",-0.139,0.071,-0.254,-0.021,1,8207
"beta[363,4]",-0.148,0.072,-0.267,-0.028,1,8501
"beta[364,4]",-0.119,0.07,-0.233,-0.006,1,8562
"beta[365,4]",-0.092,0.056,-0.183,-0.002,1,7811
"beta[366,4]",-0.27,0.068,-0.387,-0.163,1,7112
"beta[367,4]",-0.114,0.054,-0.199,-0.022,1,8665
"beta[368,4]",-0.157,0.068,-0.271,-0.047,1,8583
"beta[369,4]",-0.078,0.058,-0.171,0.019,1,8585
"beta[370,4]",-0.157,0.069,-0.271,-0.044,1.001,8473
"beta[371,4]",-0.124,0.058,-0.225,-0.038,1,7985
"beta[372,4]",-0.156,0.075,-0.281,-0.032,1,8390
"beta[373,4]",-0.072,0.065,-0.171,0.042,1,8203
"beta[374,4]",-0.053,0.055,-0.138,0.043,1,8406
"beta[375,4]",-0.127,0.059,-0.223,-0.027,1.001,8230
"beta[376,4]",-0.075,0.053,-0.155,0.02,1,8061
"beta[377,4]",-0.156,0.062,-0.265,-0.064,1,8115
"beta[378,4]",-0.099,0.065,-0.2,0.011,1,7725
"beta[379,4]",-0.096,0.062,-0.199,0.004,1,8146
"beta[380,4]",-0.105,0.055,-0.196,-0.016,1,8476
"beta[381,4]",-0.071,0.058,-0.171,0.02,1,7483
"beta[382,4]",-0.088,0.063,-0.189,0.019,1,8191
"beta[383,4]",-0.132,0.06,-0.227,-0.034,1,8479
"beta[384,4]",-0.089,0.053,-0.173,-0.001,1,8883
"beta[385,4]",-0.08,0.056,-0.17,0.015,1.002,8255
"beta[386,4]",-0.071,0.064,-0.175,0.036,1,8441
"beta[387,4]",-0.133,0.054,-0.226,-0.049,1,7944
"beta[388,4]",-0.18,0.07,-0.295,-0.066,1,8657
"beta[389,4]",-0.138,0.057,-0.235,-0.047,1,8069
"beta[390,4]",-0.162,0.064,-0.269,-0.059,1,8178
"beta[391,4]",-0.079,0.059,-0.175,0.019,1,8317
"beta[392,4]",-0.055,0.06,-0.149,0.044,1,8278
"beta[393,4]",-0.087,0.056,-0.179,0.007,1.001,8421
"beta[394,4]",-0.164,0.058,-0.256,-0.066,1,8218
"beta[395,4]",-0.077,0.068,-0.186,0.036,1,7826
"beta[396,4]",-0.195,0.071,-0.315,-0.083,1,8477
"beta[397,4]",-0.108,0.068,-0.216,0.006,1.001,7707
"beta[398,4]",-0.082,0.066,-0.19,0.028,1.001,8580
"beta[399,4]",-0.167,0.077,-0.296,-0.042,1,7948
"beta[400,4]",-0.044,0.07,-0.159,0.07,1,8144
"beta[401,4]",-0.17,0.078,-0.302,-0.043,1,8519
"beta[402,4]",-0.062,0.061,-0.158,0.043,1,7980
"beta[403,4]",-0.083,0.068,-0.194,0.031,1,8057
"beta[404,4]",-0.099,0.068,-0.208,0.015,1,8295
"beta[405,4]",-0.056,0.066,-0.163,0.049,1,8197
"beta[406,4]",-0.066,0.059,-0.16,0.032,1,8537
"beta[407,4]",-0.022,0.073,-0.126,0.111,1,8306
"beta[408,4]",-0.082,0.067,-0.19,0.032,1,8758
"beta[409,4]",-0.022,0.069,-0.133,0.091,1,8314
"beta[410,4]",-0.097,0.061,-0.193,0.004,1,8291
"beta[411,4]",-0.165,0.071,-0.283,-0.05,1,8331
"beta[412,4]",-0.072,0.066,-0.179,0.037,1,8277
"beta[413,4]",-0.086,0.069,-0.198,0.027,1,8020
"beta[414,4]",-0.107,0.053,-0.195,-0.02,1,8179
"beta[415,4]",-0.134,0.073,-0.253,-0.016,1,8523
"beta[416,4]",-0.104,0.057,-0.192,-0.004,1,7663
"beta[417,4]",-0.085,0.056,-0.181,0.003,1,8176
"beta[418,4]",-0.099,0.062,-0.202,0,1,8533
"beta[419,4]",-0.098,0.061,-0.201,-0.001,1,8511
"beta[420,4]",-0.092,0.071,-0.21,0.024,1,8591
"beta[421,4]",-0.127,0.069,-0.237,-0.01,1,7931
"beta[422,4]",-0.138,0.055,-0.231,-0.051,1,8244
"beta[423,4]",-0.185,0.061,-0.296,-0.098,1,7024
"beta[424,4]",-0.152,0.055,-0.244,-0.063,1,8435
"beta[425,4]",-0.113,0.055,-0.209,-0.031,1,8627
"beta[426,4]",-0.208,0.066,-0.324,-0.111,1,7600
"beta[427,4]",-0.136,0.067,-0.246,-0.026,1,8473
"beta[428,4]",-0.175,0.076,-0.303,-0.056,1,8145
"beta[429,4]",-0.084,0.059,-0.184,0.008,1.001,7736
"beta[430,4]",-0.072,0.058,-0.162,0.029,1,8110
"beta[431,4]",-0.058,0.073,-0.179,0.062,1,8022
"beta[432,4]",-0.057,0.055,-0.143,0.039,1,7646
"beta[433,4]",-0.112,0.069,-0.221,0.004,1,7898
"beta[434,4]",-0.099,0.061,-0.187,0.013,1,7778
"beta[435,4]",-0.085,0.072,-0.199,0.034,1,8053
"beta[436,4]",-0.139,0.063,-0.253,-0.045,1,8180
"beta[437,4]",-0.139,0.063,-0.245,-0.038,1,8000
"beta[438,4]",-0.125,0.065,-0.232,-0.018,1,8366
"beta[439,4]",-0.095,0.068,-0.2,0.022,1,7797
"beta[440,4]",-0.112,0.067,-0.22,-0,1,8919
"beta[441,4]",-0.081,0.055,-0.169,0.013,1,8777
"beta[442,4]",-0.09,0.071,-0.208,0.027,1,8028
"beta[443,4]",-0.121,0.082,-0.255,0.012,1,8521
"beta[444,4]",-0.097,0.067,-0.207,0.014,1.001,8101
"beta[445,4]",-0.154,0.067,-0.276,-0.061,1,6891
"beta[446,4]",-0.068,0.056,-0.153,0.029,1,7958
"beta[447,4]",-0.043,0.059,-0.133,0.059,1.001,7954
"beta[448,4]",-0.057,0.066,-0.165,0.05,1,8286
"beta[449,4]",-0.166,0.058,-0.268,-0.081,1,8195
"beta[450,4]",-0.109,0.072,-0.226,0.01,1,8059
"beta[451,4]",-0.133,0.061,-0.227,-0.03,1,8169
"beta[452,4]",-0.109,0.063,-0.204,0.003,1,8059
"beta[453,4]",-0.083,0.067,-0.196,0.028,1,8585
"beta[454,4]",-0.216,0.068,-0.331,-0.108,1,8357
"beta[455,4]",-0.13,0.06,-0.233,-0.039,1,8023
"beta[456,4]",-0.112,0.064,-0.221,-0.011,1.001,7385
"beta[457,4]",-0.073,0.054,-0.163,0.015,1,8060
"beta[458,4]",-0.173,0.06,-0.282,-0.087,1,7705
"beta[459,4]",-0.085,0.069,-0.195,0.03,1.001,8159
"beta[460,4]",-0.111,0.054,-0.201,-0.023,1,8026
"beta[461,4]",-0.054,0.061,-0.146,0.053,1,8651
"beta[462,4]",-0.07,0.054,-0.157,0.02,1,8590
"beta[463,4]",-0.089,0.067,-0.198,0.019,1,8610
"beta[464,4]",-0.123,0.057,-0.21,-0.023,1,8217
"beta[465,4]",-0.127,0.063,-0.233,-0.029,1,8690
"beta[466,4]",-0.019,0.072,-0.134,0.101,1,8257
"beta[467,4]",-0.08,0.054,-0.167,0.009,1,8603
"beta[468,4]",-0.076,0.06,-0.175,0.022,1,8525
"beta[469,4]",-0.151,0.076,-0.283,-0.035,1.001,8234
"beta[470,4]",-0.164,0.073,-0.288,-0.048,1,7974
"beta[471,4]",-0.103,0.065,-0.211,0.004,1,7910
"beta[472,4]",-0.036,0.077,-0.153,0.098,1,8163
"beta[473,4]",-0.165,0.069,-0.28,-0.052,1,8906
"beta[474,4]",-0.104,0.073,-0.224,0.016,1,7962
"beta[475,4]",-0.007,0.067,-0.116,0.104,1,8177
"beta[476,4]",-0.271,0.086,-0.417,-0.138,1,8162
"beta[477,4]",-0.077,0.061,-0.176,0.025,1.001,8309
"beta[478,4]",-0.102,0.061,-0.199,-0,1,8673
"beta[479,4]",-0.13,0.068,-0.245,-0.023,1,7980
"beta[480,4]",-0.049,0.066,-0.155,0.061,1,7619
"beta[481,4]",-0.09,0.062,-0.188,0.012,1,8385
"beta[482,4]",-0.121,0.064,-0.226,-0.017,1,8500
"beta[483,4]",-0.078,0.056,-0.172,0.011,1,8116
"beta[484,4]",-0.187,0.059,-0.285,-0.094,1.002,7813
"beta[485,4]",-0.137,0.072,-0.255,-0.021,1,8618
"beta[486,4]",-0.141,0.068,-0.255,-0.031,1,7410
"beta[487,4]",-0.148,0.065,-0.248,-0.037,1,7956
"beta[488,4]",-0.212,0.073,-0.344,-0.105,1,8003
"beta[489,4]",-0.045,0.066,-0.15,0.065,1,7721
"beta[490,4]",-0.11,0.069,-0.226,0.001,1,8612
"beta[491,4]",-0.052,0.062,-0.155,0.05,1,8565
"beta[492,4]",-0.163,0.071,-0.278,-0.047,1,8656
"beta[493,4]",-0.114,0.068,-0.227,-0.002,1,8331
"beta[494,4]",-0.072,0.053,-0.156,0.018,1,8400
"beta[495,4]",-0.061,0.058,-0.155,0.036,1,8211
"beta[496,4]",-0.036,0.065,-0.137,0.079,1,8134
"beta[497,4]",-0.224,0.074,-0.35,-0.11,1,7922
"beta[498,4]",-0.121,0.069,-0.235,-0.011,1,7924
"beta[499,4]",-0.1,0.067,-0.206,0.016,1,8349
"beta[500,4]",0.016,0.073,-0.102,0.14,1,8252
"beta[501,4]",-0.019,0.058,-0.11,0.08,1,8052
"beta[502,4]",-0.015,0.058,-0.104,0.084,1,8193
"beta[503,4]",-0.051,0.062,-0.148,0.055,1,7661
"beta[504,4]",-0.219,0.083,-0.357,-0.087,1,8384
"beta[505,4]",-0.006,0.06,-0.099,0.098,1,8371
"beta[506,4]",-0.102,0.071,-0.216,0.015,1,8211
"beta[507,4]",-0.046,0.055,-0.133,0.048,1,8411
"beta[508,4]",-0.039,0.056,-0.129,0.054,1,8294
"beta[509,4]",-0.128,0.067,-0.241,-0.018,1.001,8147
"beta[510,4]",-0.108,0.067,-0.222,-0,1,8147
"beta[511,4]",-0.113,0.064,-0.215,-0.007,1,8776
"beta[512,4]",-0.053,0.057,-0.138,0.048,1,7932
"beta[513,4]",-0.091,0.069,-0.201,0.025,1,8664
"beta[514,4]",-0.1,0.079,-0.234,0.028,1,8664
"beta[515,4]",-0.118,0.069,-0.229,-0.004,1,8543
"beta[516,4]",-0.113,0.067,-0.225,-0.005,1,8290
"beta[517,4]",-0.18,0.075,-0.306,-0.06,1.001,8191
"beta[518,4]",-0.085,0.066,-0.191,0.025,1,8398
"beta[519,4]",-0.054,0.067,-0.163,0.056,1,8429
"beta[520,4]",-0.095,0.067,-0.206,0.016,1,8892
"beta[521,4]",-0.105,0.062,-0.201,0,1,8323
"beta[522,4]",-0.172,0.067,-0.279,-0.068,1,8083
"beta[523,4]",-0.142,0.075,-0.244,-0.006,1,8105
"beta[524,4]",-0.195,0.074,-0.329,-0.102,1,6863
"beta[525,4]",-0.124,0.086,-0.24,0.037,1,7927
"beta[526,4]",-0.217,0.084,-0.376,-0.113,1,6880
"beta[527,4]",-0.169,0.06,-0.263,-0.072,1,7992
"beta[528,4]",-0.195,0.07,-0.322,-0.102,1,6921
"beta[529,4]",-0.138,0.076,-0.238,-0.002,1.001,7870
"beta[530,4]",-0.182,0.066,-0.298,-0.09,1,8097
"beta[531,4]",-0.136,0.08,-0.239,0.011,1,7605
"beta[532,4]",-0.184,0.068,-0.314,-0.092,1.001,6875
"beta[533,4]",-0.16,0.065,-0.259,-0.052,1.001,8106
"beta[534,4]",-0.181,0.068,-0.301,-0.077,1,7940
"beta[535,4]",-0.191,0.074,-0.32,-0.083,1,8162
"beta[536,4]",-0.158,0.067,-0.263,-0.05,1,7639
"beta[537,4]",-0.177,0.062,-0.285,-0.085,1,8179
"beta[538,4]",-0.208,0.075,-0.347,-0.113,1,6680
"beta[539,4]",-0.232,0.097,-0.42,-0.12,1,6248
"beta[540,4]",-0.188,0.075,-0.321,-0.092,1,7404
"beta[541,4]",-0.196,0.075,-0.328,-0.09,1,8069
"beta[542,4]",-0.179,0.069,-0.292,-0.073,1,7859
"beta[543,4]",-0.14,0.081,-0.253,0.005,1,7635
"beta[544,4]",-0.167,0.066,-0.268,-0.061,1,8390
"beta[545,4]",-0.179,0.085,-0.321,-0.048,1,7842
"beta[546,4]",-0.193,0.074,-0.331,-0.103,1,7045
"beta[547,4]",-0.21,0.08,-0.365,-0.113,1,6855
"beta[548,4]",-0.163,0.064,-0.259,-0.056,1,8080
"beta[549,4]",-0.195,0.075,-0.327,-0.085,1,7136
"beta[550,4]",-0.218,0.085,-0.381,-0.119,1,6547
"beta[551,4]",-0.167,0.068,-0.27,-0.058,1.001,8187
"beta[552,4]",-0.161,0.067,-0.26,-0.05,1,8047
"beta[553,4]",-0.182,0.063,-0.286,-0.086,1,8122
"beta[554,4]",-0.152,0.072,-0.253,-0.026,1,8378
"beta[555,4]",-0.14,0.073,-0.241,-0.006,1,7499
"beta[556,4]",-0.171,0.065,-0.272,-0.068,1,8086
"beta[557,4]",-0.187,0.066,-0.305,-0.099,1,7890
"beta[558,4]",-0.183,0.072,-0.309,-0.08,1,7678
"beta[559,4]",-0.182,0.067,-0.3,-0.08,1,8189
"beta[560,4]",-0.166,0.071,-0.272,-0.051,1,8220
"beta[561,4]",-0.196,0.081,-0.339,-0.071,1,8408
"beta[562,4]",-0.144,0.066,-0.23,-0.019,1,7557
"beta[563,4]",-0.202,0.071,-0.335,-0.113,1,7035
"beta[564,4]",-0.193,0.071,-0.318,-0.09,1,7926
"beta[565,4]",-0.176,0.074,-0.294,-0.067,1,8131
"beta[566,4]",-0.159,0.061,-0.252,-0.056,1.001,8269
"beta[567,4]",-0.15,0.072,-0.253,-0.027,1,7821
"beta[568,4]",-0.171,0.068,-0.282,-0.061,1,7941
"beta[569,4]",-0.182,0.065,-0.29,-0.086,1,8345
"beta[570,4]",-0.142,0.071,-0.234,-0.009,1,7044
"beta[571,4]",-0.192,0.078,-0.329,-0.075,1,8409
"beta[572,4]",-0.203,0.072,-0.34,-0.111,1,7020
"beta[573,4]",-0.122,0.082,-0.219,0.032,1.001,6898
"beta[574,4]",-0.145,0.075,-0.254,-0.015,1.001,8196
"beta[575,4]",-0.203,0.089,-0.36,-0.079,1,8138
"beta[576,4]",-0.175,0.065,-0.279,-0.074,1,8167
"beta[577,4]",-0.141,0.075,-0.241,-0.006,1,7626
"beta[578,4]",-0.194,0.078,-0.335,-0.087,1,7808
"beta[579,4]",-0.147,0.07,-0.246,-0.027,1,7869
"beta[580,4]",-0.134,0.09,-0.239,0.05,1,6590
"beta[581,4]",-0.18,0.069,-0.298,-0.072,1.001,7979
"beta[582,4]",-0.163,0.067,-0.263,-0.048,1,8324
"beta[583,4]",-0.157,0.075,-0.271,-0.028,1,8068
"beta[584,4]",-0.163,0.068,-0.265,-0.047,1.001,8519
"beta[585,4]",-0.127,0.076,-0.223,0.017,1,7176
"beta[586,4]",-0.153,0.072,-0.256,-0.029,1,8348
"beta[587,4]",-0.161,0.067,-0.266,-0.054,1,7898
"beta[588,4]",-0.142,0.074,-0.244,-0.008,1,8058
"beta[589,4]",-0.142,0.069,-0.234,-0.013,1,7698
"beta[590,4]",-0.176,0.064,-0.28,-0.075,1,8558
"beta[591,4]",-0.168,0.066,-0.274,-0.06,1,8048
"beta[592,4]",-0.177,0.065,-0.283,-0.075,1,8307
"beta[593,4]",-0.188,0.064,-0.305,-0.101,1,8009
"beta[594,4]",-0.189,0.065,-0.304,-0.099,1.001,7571
"beta[595,4]",-0.197,0.08,-0.338,-0.079,1,7614
"beta[596,4]",-0.12,0.099,-0.251,0.067,1,7091
"beta[597,4]",-0.203,0.077,-0.338,-0.095,1,7814
"beta[598,4]",-0.163,0.068,-0.268,-0.045,1.001,8342
"beta[599,4]",-0.171,0.074,-0.288,-0.053,1,8200
"beta[600,4]",-0.167,0.074,-0.283,-0.05,1,8075
"beta[601,4]",-0.166,0.066,-0.273,-0.061,1,8567
"beta[602,4]",-0.198,0.077,-0.333,-0.085,1,7872
"beta[603,4]",-0.169,0.077,-0.288,-0.045,1,7841
"beta[604,4]",-0.169,0.062,-0.266,-0.069,1.001,7685
"beta[605,4]",-0.169,0.066,-0.277,-0.068,1,8040
"beta[606,4]",-0.192,0.074,-0.32,-0.083,1,8135
"beta[607,4]",-0.131,0.089,-0.244,0.039,1,6321
"beta[608,4]",-0.175,0.069,-0.282,-0.064,1,8250
"beta[609,4]",-0.175,0.077,-0.304,-0.055,1.001,8328
"beta[610,4]",-0.156,0.078,-0.273,-0.02,1,7741
"beta[611,4]",-0.195,0.079,-0.335,-0.082,1,8277
"beta[612,4]",-0.15,0.073,-0.249,-0.021,1,7944
"beta[613,4]",-0.173,0.067,-0.287,-0.069,1,8667
"beta[614,4]",-0.2,0.094,-0.365,-0.061,1,8298
"beta[615,4]",-0.186,0.07,-0.305,-0.085,1,7836
"beta[616,4]",-0.149,0.075,-0.252,-0.015,1,8086
"beta[617,4]",-0.153,0.07,-0.257,-0.034,1,8528
"beta[618,4]",-0.176,0.062,-0.279,-0.08,1,8368
"beta[619,4]",-0.207,0.092,-0.369,-0.079,1,8092
"beta[620,4]",-0.17,0.07,-0.279,-0.059,1,8192
"beta[621,4]",-0.141,0.084,-0.264,0.008,1,7544
"beta[622,4]",-0.188,0.075,-0.314,-0.081,1,8164
"beta[623,4]",-0.164,0.063,-0.259,-0.056,1,8446
"beta[624,4]",-0.167,0.069,-0.279,-0.055,1,8283
"beta[625,4]",-0.174,0.072,-0.287,-0.058,1,8559
"beta[626,4]",-0.171,0.07,-0.284,-0.054,1,8136
"beta[627,4]",-0.16,0.069,-0.264,-0.045,1,7486
"beta[628,4]",-0.13,0.085,-0.241,0.027,1,7814
"beta[629,4]",-0.194,0.077,-0.324,-0.09,1,8026
"beta[630,4]",-0.145,0.081,-0.257,-0.004,1.001,7696
"beta[631,4]",-0.13,0.087,-0.25,0.029,1.001,7486
"beta[632,4]",-0.18,0.078,-0.308,-0.058,1,8213
"beta[633,4]",-0.124,0.077,-0.218,0.022,1,6983
"beta[634,4]",-0.194,0.071,-0.32,-0.094,1,8030
"beta[635,4]",-0.137,0.077,-0.236,0.007,1,7718
"beta[636,4]",-0.146,0.071,-0.236,-0.011,1,7043
"beta[637,4]",-0.163,0.073,-0.277,-0.043,1.001,8279
"beta[638,4]",-0.182,0.065,-0.29,-0.082,1,8182
"beta[639,4]",-0.185,0.071,-0.304,-0.079,1.001,8376
"beta[640,4]",-0.171,0.075,-0.292,-0.049,1,8554
"beta[641,4]",-0.178,0.063,-0.286,-0.087,1,7463
"beta[642,4]",-0.179,0.066,-0.294,-0.084,1,8292
"beta[643,4]",-0.137,0.091,-0.256,0.033,1,7198
"beta[644,4]",-0.13,0.086,-0.245,0.025,1.001,7558
"beta[645,4]",-0.169,0.081,-0.295,-0.034,1,8113
"beta[646,4]",-0.132,0.083,-0.235,0.027,1,7288
"beta[647,4]",-0.139,0.084,-0.258,0.011,1.001,7976
"beta[648,4]",-0.178,0.068,-0.291,-0.072,1,8029
"beta[649,4]",-0.18,0.068,-0.298,-0.081,1,7845
"beta[650,4]",-0.191,0.084,-0.337,-0.066,1,7897
"beta[651,4]",-0.179,0.068,-0.3,-0.084,1,8007
"beta[652,4]",-0.159,0.064,-0.259,-0.054,1,7436
"beta[653,4]",-0.139,0.085,-0.26,0.008,1,7830
"beta[654,4]",-0.134,0.074,-0.237,0.002,1,7678
"beta[655,4]",-0.149,0.07,-0.245,-0.026,1,7833
"beta[656,4]",-0.187,0.067,-0.304,-0.087,1,8187
"beta[657,4]",-0.137,0.073,-0.235,-0.005,1,7360
"beta[658,4]",-0.147,0.071,-0.243,-0.018,1,7483
"beta[659,4]",-0.14,0.077,-0.244,0.001,1.001,8060
"beta[660,4]",-0.174,0.078,-0.299,-0.049,1,8328
"beta[661,4]",-0.151,0.08,-0.27,-0.019,1,8164
"beta[662,4]",-0.178,0.069,-0.288,-0.07,1,8615
"beta[663,4]",-0.171,0.074,-0.291,-0.058,1,8102
"L_Sigma_beta[1,1,1]",0.508,0.076,0.384,0.632,1.001,5266
"L_Sigma_beta[2,1,1]",1.57,0.113,1.388,1.758,1,5658
"L_Sigma_beta[3,1,1]",1.865,0.212,1.523,2.222,1,5311
"L_Sigma_beta[1,2,1]",0.03,0.058,-0.071,0.12,1.002,2738
"L_Sigma_beta[2,2,1]",0.806,0.155,0.551,1.066,1,3236
"L_Sigma_beta[3,2,1]",1.381,0.382,0.762,2.023,1.002,2898
"L_Sigma_beta[1,3,1]",0.116,0.148,-0.126,0.36,1.004,677
"L_Sigma_beta[2,3,1]",-0.305,0.111,-0.489,-0.127,1.008,903
